# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.markDirty.ms,1782185518611000000,1782185578620000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1782185518611000000,1782185578620000000,17
workspaceModel.cachedValueWithParameters.calculated.count,1782185518611000000,1782185578620000000,0
workspaceModel.pre.handlers.ms,1782185518611000000,1782185578620000000,3
workspaceModel.cachedValue.total.get.count,1782185518611000000,1782185578620000000,71
workspaceModel.loading.from.cache.ms,1782185518611000000,1782185578620000000,54
workspaceModel.cachedValue.clear.count,1782185518611000000,1782185578620000000,0
workspaceModel.updates.ms,1782185518611000000,1782185578620000000,46
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1782185518611000000,1782185578620000000,77
workspaceModel.updates.precise.ms,1782185518611000000,1782185578620000000,7
workspaceModel.cachedValueWithParameters.clear.count,1782185518611000000,1782185578620000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1782185518611000000,1782185578620000000,0
workspaceModel.init.bridges.ms,1782185518611000000,1782185578620000000,3
workspaceModel.loading.total.ms,1782185518611000000,1782185578620000000,58
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782185518611000000,1782185578620000000,91
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1782185518611000000,1782185578620000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1782185518611000000,1782185578620000000,0
Indexes.entries.lookups,1782185518611000000,1782185578620000000,5
Indexing.cache.totalCacheAccesses,1782185518611000000,1782185578620000000,67
Indexing.writer_1.totalTimeSpentWritingMs,1782185518611000000,1782185578620000000,0
Indexes.allKeys.lookupDurationMaxMs,1782185518611000000,1782185578620000000,0.0
Indexes.stubs.lookupDurationAvgMs,1782185518611000000,1782185578620000000,0.13793103448275862
Indexes.entries.lookupDuration90PMs,1782185518611000000,1782185578620000000,2.0
Indexes.entries.lookupDurationAvgMs,1782185518611000000,1782185578620000000,2.0
Indexes.allKeys.lookupDuration90PMs,1782185518611000000,1782185578620000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1782185518611000000,1782185578620000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782185518611000000,1782185578620000000,0
Indexing.cache.totalCacheMisses,1782185518611000000,1782185578620000000,37
Indexes.entries.lookupDurationMaxMs,1782185518611000000,1782185578620000000,2.0
Indexing.writesQueuedAvg,1782185518611000000,1782185578620000000,0.0
Indexing.writesQueuedMin,1782185518611000000,1782185578620000000,0
Indexing.cache.totalCacheEvicted,1782185518611000000,1782185578620000000,19
Indexes.stubs.lookups,1782185518611000000,1782185578620000000,29
Indexes.stubs.lookupDurationMaxMs,1782185518611000000,1782185578620000000,2.0
Indexes.allKeys.lookupDurationAvgMs,1782185518611000000,1782185578620000000,0.0
Indexes.allKeys.lookups,1782185518611000000,1782185578620000000,1
Indexes.stubs.lookupDuration90PMs,1782185518611000000,1782185578620000000,1.0
Indexing.writesQueuedMax,1782185518611000000,1782185578620000000,0
Indexing.totalTimeIndexersSleptMs,1782185518611000000,1782185578620000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1782185518611000000,1782185578620000000,0
VFS.rootsCount,1782185518611000000,1782185578620000000,13.0
VFS.fileByIdCache.hits,1782185518611000000,1782185578620000000,0
VFS.cache.directoriesCreated,1782185518611000000,1782185578620000000,490
VFS.cache.filesCreated,1782185518611000000,1782185578620000000,1407
VFS.contentStorage.recordsRead,1782185518611000000,1782185578620000000,8
VFS.contentStorage.recordsStoredCompressed,1782185518611000000,1782185578620000000,0
VFS.folderCaseSensitivityReads,1782185518611000000,1782185578620000000,0
VFS.fileChildByName,1782185518611000000,1782185578620000000,4188
VFS.cache.segmentsCreated,1782185518611000000,1782185578620000000,74
VFS.contentStorage.recordsReadSize,1782185518611000000,1782185578620000000,5744
VFS.contentStorage.recordsUncompressedSize,1782185518611000000,1782185578620000000,0
VFS.cache.segments,1782185518611000000,1782185578620000000,74.0
VFS.invertedFileNameIndex.requests,1782185518611000000,1782185578620000000,6
FileNameCache.totalMisses,1782185518611000000,1782185578620000000,192
VFS.contentStorage.recordsReadDecompressed,1782185518611000000,1782185578620000000,0
FileNameCache.queries,1782185518611000000,1782185578620000000,47040
VFS.contentStorage.recordsDeduplicated,1782185518611000000,1782185578620000000,0
VFS.contentStorage.recordsStored,1782185518611000000,1782185578620000000,0
VFS.fileByIdCache.misses,1782185518611000000,1782185578620000000,102
VFS.contentStorage.recordsDecompressionTimeUs,1782185518611000000,1782185578620000000,0
VFS.contentStorage.recordsStoredSize,1782185518611000000,1782185578620000000,0
lexer.XML.time.ns,1782185518611000000,1782185578620000000,2476292
DiskQueryRelay.taskWaitingTotalTimeUs,1782185518611000000,1782185578620000000,156490
LowMemory.gcLoad,1782185518611000000,1782185578620000000,0.0
lexer.XML.size.bytes,1782185518611000000,1782185578620000000,2616
LowMemory.gcOverloaded,1782185518611000000,1782185578620000000,0
writeAction.median.wait.ms,1782185518611000000,1782185578620000000,0
writeAction.count,1782185518611000000,1782185578620000000,5
parser.XML.size.bytes,1782185518611000000,1782185578620000000,2616
DiskQueryRelay.tasksExecuted,1782185518611000000,1782185578620000000,170
lexer.DTD.size.bytes,1782185518611000000,1782185578620000000,578
lexer.DTD.time.ns,1782185518611000000,1782185578620000000,3091791
writeAction.max.wait.ms,1782185518611000000,1782185578620000000,0
parser.XML.time.ns,1782185518611000000,1782185578620000000,18
parser.DTD.time.ns,1782185518611000000,1782185578620000000,2267208
writeAction.wait.ms,1782185518611000000,1782185578620000000,0
parser.DTD.size.bytes,1782185518611000000,1782185578620000000,578
DiskQueryRelay.tasksRequested,1782185518611000000,1782185578620000000,170
DiskQueryRelay.taskExecutionTotalTimeUs,1782185518611000000,1782185578620000000,99581
FilePageCache.totalPageDisposalsUs,1782185518611000000,1782185578620000000,933
MappedFileStorage.totalTimeSpentOnMappingUs,1782185518611000000,1782185578620000000,4686
FilePageCache.pageLoadsAboveSizeThreshold,1782185518611000000,1782185578620000000,10
MappedFileStorage.totalPagesMapped,1782185518611000000,1782185578620000000,10
DirectByteBufferAllocator.disposed,1782185518611000000,1782185578620000000,0
FilePageCache.pageLoads,1782185518611000000,1782185578620000000,604
FilePageCache.totalPageLoadsUs,1782185518611000000,1782185578620000000,155413
StorageLockContext.competingThreads.max,1782185518611000000,1782185578620000000,0
DirectByteBufferAllocator.misses,1782185518611000000,1782185578620000000,603
StreamlinedBlobStorage.recordsDeleted,1782185518611000000,1782185578620000000,268
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782185518611000000,1782185578620000000,848372
FilePageCache.pageHits,1782185518611000000,1782185578620000000,0
FilePageCache.disposedBuffers,1782185518611000000,1782185578620000000,14
FilePageCache.uncachedFileAccess,1782185518611000000,1782185578620000000,482
StreamlinedBlobStorage.recordsAllocated,1782185518611000000,1782185578620000000,45989
MappedFileStorage.storages,1782185518611000000,1782185578620000000,10
StorageLockContext.competingThreads.avg,1782185518611000000,1782185578620000000,0.0
FilePageCache.maxRegisteredFiles,1782185518611000000,1782185578620000000,1646
StreamlinedBlobStorage.recordsRelocated,1782185518611000000,1782185578620000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1782185518611000000,1782185578620000000,0
DirectByteBufferAllocator.reclaimed,1782185518611000000,1782185578620000000,14
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782185518611000000,1782185578620000000,1064960
StorageLockContext.competingThreads.90P,1782185518611000000,1782185578620000000,0
FilePageCache.maxCacheSizeInBytes,1782185518611000000,1782185578620000000,629153792
FilePageCache.capacityInBytes,1782185518611000000,1782185578620000000,629145600
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782185518611000000,1782185578620000000,3434671
MappedFileStorage.totalBytesMapped,1782185518611000000,1782185578620000000,177471488
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782185518611000000,1782185578620000000,630210560
FilePageCache.pageFastCacheHits,1782185518611000000,1782185578620000000,12045
DirectByteBufferAllocator.hits,1782185518611000000,1782185578620000000,11
JVM.totalSafepointCount,1782185518611000000,1782185578620000000,199
JVM.maxThreadCount,1782185518611000000,1782185578620000000,83
MEM.fileMappingsRamBytes,1782185518611000000,1782185578620000000,519929856
JVM.totalCpuTimeMs,1782185518611000000,1782185578620000000,26344
MEM.ramPlusSwapMinusFileMappingsBytes,1782185518611000000,1782185578620000000,2076972144
JVM.committedHeapBytes,1782185518611000000,1782185578620000000,538968064
JVM.totalDirectByteBuffersBytes,1782185518611000000,1782185578620000000,630728712
JVM.maxHeapBytes,1782185518611000000,1782185578620000000,2147483648
MEM.ramBytes,1782185518611000000,1782185578620000000,1642708992
JVM.newThreadsCount,1782185518611000000,1782185578620000000,99
JVM.totalTimeToSafepointsMs,1782185518611000000,1782185578620000000,25
JVM.threadCount,1782185518611000000,1782185578620000000,80
MEM.ramMinusFileMappingsBytes,1782185518611000000,1782185578620000000,1122713600
JVM.GC.collectionTimesMs,1782185518611000000,1782185578620000000,194
OS.loadAverage,1782185518611000000,1782185578620000000,3.8564453125
JVM.totalTimeAtSafepointsMs,1782185518611000000,1782185578620000000,198
JVM.usedNativeBytes,1782185518611000000,1782185578620000000,371537360
JVM.GC.collections,1782185518611000000,1782185578620000000,51
JVM.usedHeapBytes,1782185518611000000,1782185578620000000,354205800
JVM.totalBytesAllocated,1782185518611000000,1782185578620000000,2159759896
cacheStateStorage.set.duration,1782185578620000000,1782185638620000000,0
cacheStateStorage.get.duration,1782185578620000000,1782185638620000000,0
cacheStateStorage.set.counter,1782185578620000000,1782185638620000000,0
cacheStateStorage.get.counter,1782185578620000000,1782185638620000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.commit.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782185578620000000,1782185638620000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1782185578620000000,1782185638620000000,0
jps.load.project.to.empty.storage.ms,1782185578620000000,1782185638620000000,0
jps.artifact.entities.serializer.save.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.global.apply.state.to.project.ms,1782185578620000000,1782185638620000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1782185578620000000,1782185638620000000,0
jps.library.entities.serializer.save.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1782185578620000000,1782185638620000000,0
jps.facet.change.listener.process.change.events.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1782185578620000000,1782185638620000000,0
jps.global.initialize.library.bridges.ms,1782185578620000000,1782185638620000000,0
jps.global.handle.changed.events.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782185578620000000,1782185638620000000,0
workspaceModel.global.updates.count,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleBridge.update.option.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782185578620000000,1782185638620000000,0
jps.apply.loaded.storage.ms,1782185578620000000,1782185638620000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1782185578620000000,1782185638620000000,0
workspaceModel.do.save.caches.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782185578620000000,1782185638620000000,0
jps.artifact.entities.serializer.load.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782185578620000000,1782185638620000000,0
jps.project.serializers.save.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1782185578620000000,1782185638620000000,0
jps.facet.change.listener.init.bridge.ms,1782185578620000000,1782185638620000000,0
jps.global.initialize.library.bridges.after.loading.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782185578620000000,1782185638620000000,0
workspaceModel.load.cache.metadata.from.file.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1782185578620000000,1782185638620000000,0
jps.module.iml.entities.serializer.load.entities.ms,1782185578620000000,1782185638620000000,0
jps.facet.change.listener.before.change.events.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782185578620000000,1782185638620000000,0
jps.app.storage.content.reader.load.component.ms,1782185578620000000,1782185638620000000,0
jps.global.get.library.by.name.ms,1782185578620000000,1782185638620000000,0
jps.global.get.libraries.ms,1782185578620000000,1782185638620000000,0
jps.global.handle.before.change.events.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1782185578620000000,1782185638620000000,0
workspaceModel.orphan.listener.update.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782185578620000000,1782185638620000000,0
jps.global.get.library.ms,1782185578620000000,1782185638620000000,0
jps.reload.project.entities.ms,1782185578620000000,1782185638620000000,0
jps.save.changed.project.entities.ms,1782185578620000000,1782185638620000000,0
jps.save.global.entities.ms,1782185578620000000,1782185638620000000,0
jps.module.iml.entities.serializer.save.entities.ms,1782185578620000000,1782185638620000000,0
jps.load.initial.state.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.sync.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.save.cache.to.file.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.instances.count,1782185578620000000,1782185638620000000,0
jps.project.serializers.load.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782185578620000000,1782185638620000000,0
workspaceModel.load.cache.from.file.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleBridge.before.changed.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782185578620000000,1782185638620000000,0
jps.library.entities.serializer.load.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782185578620000000,1782185638620000000,0
workspaceModel.global.updates.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782185578620000000,1782185638620000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782185578620000000,1782185638620000000,0
jps.storage.jps.conf.reader.load.component.ms,1782185578620000000,1782185638620000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782185578620000000,1782185638620000000,0
FlushQueue.tasksExecuted,1782185578620000000,1782185638620000000,17
FlushQueue.queueSizeMax,1782185578620000000,1782185638620000000,3
FlushQueue.executionTimeMaxNs,1782185578620000000,1782185638620000000,1064959
FlushQueue.queueSize90P,1782185578620000000,1782185638620000000,2
AWTEventQueue.dispatchTimeMaxNs,1782185578620000000,1782185638620000000,7503871
NonBlockingReadAction.failedExecutionsCount,1782185578620000000,1782185638620000000,0
AWTEventQueue.dispatchTimeAvgNs,1782185578620000000,1782185638620000000,207841.2710280374
AWTEventQueue.dispatchTime90PNs,1782185578620000000,1782185638620000000,240639
FlushQueue.executionTime90PNs,1782185578620000000,1782185638620000000,174079
FlushQueue.waitingTime90PNs,1782185578620000000,1782185638620000000,245759
FlushQueue.waitingTimeAvgNs,1782185578620000000,1782185638620000000,108686.11764705883
NonBlockingReadAction.failedExecutionTimeUs,1782185578620000000,1782185638620000000,0
FlushQueue.executionTimeAvgNs,1782185578620000000,1782185638620000000,125982.11764705883
FlushQueue.queueSizeAvg,1782185578620000000,1782185638620000000,0.47058823529411764
NonBlockingReadAction.finalizedExecutionsCount,1782185578620000000,1782185638620000000,0
FlushQueue.waitingTimeMaxNs,1782185578620000000,1782185638620000000,274431
AWTEventQueue.dispatchTimeTotalNS,1782185578620000000,1782185638620000000,22421656
WriteAction.executionsCount,1782185578620000000,1782185638620000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1782185578620000000,1782185638620000000,0
ReadAction.executionsCount,1782185578620000000,1782185638620000000,4
AWTEventQueue.eventsDispatched,1782185578620000000,1782185638620000000,107
workspaceModel.initializing.ms,1782185578620000000,1782185638620000000,0
workspaceModel.on.before.changed.ms,1782185578620000000,1782185638620000000,0
