# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DiskQueryRelay.taskExecutionTotalTimeUs,1782190662745000000,1782190722850000000,42362
lexer.DTD.time.ns,1782190662745000000,1782190722850000000,1953667
lexer.XML.time.ns,1782190662745000000,1782190722850000000,2371001
LowMemory.gcLoad,1782190662745000000,1782190722850000000,0.0
writeAction.median.wait.ms,1782190662745000000,1782190722850000000,0
parser.XML.size.bytes,1782190662745000000,1782190722850000000,2823
writeAction.wait.ms,1782190662745000000,1782190722850000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1782190662745000000,1782190722850000000,117847
DiskQueryRelay.tasksRequested,1782190662745000000,1782190722850000000,121
parser.DTD.size.bytes,1782190662745000000,1782190722850000000,289
lexer.DTD.size.bytes,1782190662745000000,1782190722850000000,289
lexer.XML.size.bytes,1782190662745000000,1782190722850000000,2823
DiskQueryRelay.tasksExecuted,1782190662745000000,1782190722850000000,121
writeAction.max.wait.ms,1782190662745000000,1782190722850000000,0
writeAction.count,1782190662745000000,1782190722850000000,6
LowMemory.gcOverloaded,1782190662745000000,1782190722850000000,0
cacheStateStorage.get.counter,1782190722850000000,1782190782767000000,0
cacheStateStorage.set.counter,1782190722850000000,1782190782767000000,0
cacheStateStorage.set.duration,1782190722850000000,1782190782767000000,0
cacheStateStorage.get.duration,1782190722850000000,1782190782767000000,0
workspaceModel.updates.count,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1782190722850000000,1782190782767000000,0
workspaceModel.replace.project.model.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1782190722850000000,1782190782767000000,0
workspaceModel.on.changed.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782190722850000000,1782190782767000000,0
workspaceModel.initializing.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValue.clear.count,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.instances.count,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1782190722850000000,1782190782767000000,0
workspaceModel.collect.changes.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1782190722850000000,1782190782767000000,0
workspaceModel.loading.from.cache.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1782190722850000000,1782190782767000000,0
workspaceModel.init.bridges.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValue.total.get.count,1782190722850000000,1782190782767000000,1
workspaceModel.updates.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.init.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValueWithParameters.clear.count,1782190722850000000,1782190782767000000,0
workspaceModel.pre.handlers.ms,1782190722850000000,1782190782767000000,0
workspaceModel.check.recursive.update.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValue.from.cache.count,1782190722850000000,1782190782767000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1782190722850000000,1782190782767000000,0
workspaceModel.full.replace.project.model.ms,1782190722850000000,1782190782767000000,0
workspaceModel.update.unloaded.entities.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1782190722850000000,1782190782767000000,0
workspaceModel.on.before.changed.ms,1782190722850000000,1782190782767000000,0
workspaceModel.to.snapshot.ms,1782190722850000000,1782190782767000000,0
workspaceModel.updates.precise.ms,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1782190722850000000,1782190782767000000,0
workspaceModel.cachedValue.calculated.count,1782190722850000000,1782190782767000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1782190722850000000,1782190782767000000,0
workspaceModel.loading.total.ms,1782190722850000000,1782190782767000000,0
Indexes.stubs.lookupDurationAvgMs,1782190722850000000,1782190782767000000,0.0
Indexes.entries.lookupDurationMaxMs,1782190722850000000,1782190782767000000,0.0
Indexes.entries.lookupDuration90PMs,1782190722850000000,1782190782767000000,0.0
Indexing.writesQueuedMin,1782190722850000000,1782190782767000000,9223372036854775807
Indexes.allKeys.lookupDurationAvgMs,1782190722850000000,1782190782767000000,0.0
Indexing.cache.totalCacheAccesses,1782190722850000000,1782190782767000000,0
Indexes.stubs.lookupDuration90PMs,1782190722850000000,1782190782767000000,0.0
Indexes.entries.lookups,1782190722850000000,1782190782767000000,0
Indexing.writesQueuedMax,1782190722850000000,1782190782767000000,0
Indexing.cache.totalCacheEvicted,1782190722850000000,1782190782767000000,0
Indexes.stubs.lookups,1782190722850000000,1782190782767000000,0
Indexes.allKeys.lookupDurationMaxMs,1782190722850000000,1782190782767000000,0.0
Indexing.totalTimeIndexersSleptMs,1782190722850000000,1782190782767000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1782190722850000000,1782190782767000000,0
Indexes.allKeys.lookupDuration90PMs,1782190722850000000,1782190782767000000,0.0
Indexes.entries.lookupDurationAvgMs,1782190722850000000,1782190782767000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1782190722850000000,1782190782767000000,0
Indexes.allKeys.lookups,1782190722850000000,1782190782767000000,0
Indexing.cache.totalCacheMisses,1782190722850000000,1782190782767000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1782190722850000000,1782190782767000000,0
Indexes.stubs.lookupDurationMaxMs,1782190722850000000,1782190782767000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1782190722850000000,1782190782767000000,0
NonBlockingReadAction.failedExecutionsCount,1782190722850000000,1782190782767000000,0
NonBlockingReadAction.finalizedExecutionsCount,1782190722850000000,1782190782767000000,0
NonBlockingReadAction.failedExecutionTimeUs,1782190722850000000,1782190782767000000,0
AWTEventQueue.dispatchTimeAvgNs,1782190722850000000,1782190782767000000,639840.0
AWTEventQueue.eventsDispatched,1782190722850000000,1782190782767000000,2
FlushQueue.tasksExecuted,1782190722850000000,1782190782767000000,0
FlushQueue.executionTimeAvgNs,1782190722850000000,1782190782767000000,0.0
FlushQueue.waitingTimeMaxNs,1782190722850000000,1782190782767000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1782190722850000000,1782190782767000000,0
FlushQueue.executionTimeMaxNs,1782190722850000000,1782190782767000000,0
AWTEventQueue.dispatchTimeTotalNS,1782190722850000000,1782190782767000000,863386222
FlushQueue.queueSize90P,1782190722850000000,1782190782767000000,0
WriteAction.executionsCount,1782190722850000000,1782190782767000000,0
FlushQueue.executionTime90PNs,1782190722850000000,1782190782767000000,0
FlushQueue.waitingTime90PNs,1782190722850000000,1782190782767000000,0
FlushQueue.queueSizeAvg,1782190722850000000,1782190782767000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1782190722850000000,1782190782767000000,1253375
FlushQueue.queueSizeMax,1782190722850000000,1782190782767000000,0
ReadAction.executionsCount,1782190722850000000,1782190782767000000,150
AWTEventQueue.dispatchTime90PNs,1782190722850000000,1782190782767000000,1253375
FlushQueue.waitingTimeAvgNs,1782190722850000000,1782190782767000000,0.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.commit.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1782190722850000000,1782190782767000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782190722850000000,1782190782767000000,0
JVM.threadCount,1782190722850000000,1782190782767000000,65
JVM.totalBytesAllocated,1782190722850000000,1782190782767000000,166603104
JVM.maxHeapBytes,1782190722850000000,1782190782767000000,2147483648
JVM.usedHeapBytes,1782190722850000000,1782190782767000000,367614264
JVM.totalCpuTimeMs,1782190722850000000,1782190782767000000,6103
JVM.newThreadsCount,1782190722850000000,1782190782767000000,3
JVM.totalTimeAtSafepointsMs,1782190722850000000,1782190782767000000,34
MEM.ramPlusSwapMinusFileMappingsBytes,1782190722850000000,1782190782767000000,2440468000
OS.loadAverage,1782190722850000000,1782190782767000000,2.69677734375
MEM.ramMinusFileMappingsBytes,1782190722850000000,1782190782767000000,1177174016
JVM.totalDirectByteBuffersBytes,1782190722850000000,1782190782767000000,631300104
MEM.ramBytes,1782190722850000000,1782190782767000000,1715568640
JVM.usedNativeBytes,1782190722850000000,1782190782767000000,399378104
JVM.GC.collections,1782190722850000000,1782190782767000000,3
JVM.committedHeapBytes,1782190722850000000,1782190782767000000,811597824
JVM.GC.collectionTimesMs,1782190722850000000,1782190782767000000,34
JVM.maxThreadCount,1782190722850000000,1782190782767000000,83
MEM.fileMappingsRamBytes,1782190722850000000,1782190782767000000,538296320
JVM.totalTimeToSafepointsMs,1782190722850000000,1782190782767000000,0
JVM.totalSafepointCount,1782190722850000000,1782190782767000000,4
VFS.invertedFileNameIndex.requests,1782190722850000000,1782190782767000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782190722850000000,1782190782767000000,0
VFS.cache.filesCreated,1782190722850000000,1782190782767000000,528
