# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeMaxNs,1782255693754000000,1782255753865000000,0
NonBlockingReadAction.finalizedExecutionsCount,1782255693754000000,1782255753865000000,526
AWTEventQueue.eventsDispatched,1782255693754000000,1782255753865000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782255693754000000,1782255753865000000,0
Indexes.allKeys.lookupDurationAvgMs,1782255693754000000,1782255753865000000,0.0
Indexing.totalTimeIndexersSleptMs,1782255693754000000,1782255753865000000,0
Indexing.writesQueuedMin,1782255693754000000,1782255753865000000,9223372036854775807
Indexes.entries.lookupDurationAvgMs,1782255693754000000,1782255753865000000,0.0
Indexes.allKeys.lookups,1782255693754000000,1782255753865000000,1
Indexes.allKeys.lookupDurationMaxMs,1782255693754000000,1782255753865000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1782255693754000000,1782255753865000000,0
Indexing.cache.totalCacheAccesses,1782255693754000000,1782255753865000000,119
Indexing.writer_2.totalTimeSpentWritingMs,1782255693754000000,1782255753865000000,0
Indexes.entries.lookupDuration90PMs,1782255693754000000,1782255753865000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1782255693754000000,1782255753865000000,0
Indexes.entries.lookupDurationMaxMs,1782255693754000000,1782255753865000000,0.0
Indexing.cache.totalCacheMisses,1782255693754000000,1782255753865000000,68
Indexing.cache.totalCacheEvicted,1782255693754000000,1782255753865000000,68
Indexes.stubs.lookupDurationAvgMs,1782255693754000000,1782255753865000000,0.0
Indexes.stubs.lookupDurationMaxMs,1782255693754000000,1782255753865000000,0.0
Indexes.stubs.lookupDuration90PMs,1782255693754000000,1782255753865000000,0.0
Indexes.stubs.lookups,1782255693754000000,1782255753865000000,52
Indexes.allKeys.lookupDuration90PMs,1782255693754000000,1782255753865000000,0.0
Indexes.entries.lookups,1782255693754000000,1782255753865000000,8
Indexing.writesQueuedMax,1782255693754000000,1782255753865000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782255693754000000,1782255753865000000,0
VFS.invertedFileNameIndex.requests,1782255693754000000,1782255753865000000,6
VFS.cache.segmentsCreated,1782255693754000000,1782255753865000000,74
VFS.contentStorage.recordsStoredSize,1782255693754000000,1782255753865000000,0
VFS.contentStorage.recordsUncompressedSize,1782255693754000000,1782255753865000000,0
FileNameCache.queries,1782255693754000000,1782255753865000000,17344
VFS.fileByIdCache.misses,1782255693754000000,1782255753865000000,102
VFS.contentStorage.recordsStoredCompressed,1782255693754000000,1782255753865000000,0
VFS.folderCaseSensitivityReads,1782255693754000000,1782255753865000000,0
VFS.contentStorage.recordsRead,1782255693754000000,1782255753865000000,12
VFS.fileByIdCache.hits,1782255693754000000,1782255753865000000,0
VFS.rootsCount,1782255693754000000,1782255753865000000,13.0
VFS.contentStorage.recordsDeduplicated,1782255693754000000,1782255753865000000,0
VFS.contentStorage.recordsReadSize,1782255693754000000,1782255753865000000,7182
FileNameCache.totalMisses,1782255693754000000,1782255753865000000,448
VFS.cache.directoriesCreated,1782255693754000000,1782255753865000000,490
VFS.contentStorage.recordsReadDecompressed,1782255693754000000,1782255753865000000,0
VFS.cache.filesCreated,1782255693754000000,1782255753865000000,1564
VFS.fileChildByName,1782255693754000000,1782255753865000000,10966
VFS.contentStorage.recordsStored,1782255693754000000,1782255753865000000,0
VFS.cache.segments,1782255693754000000,1782255753865000000,74.0
compiler.ArtifactManagerBridge.findArtifact.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactManagerBridge.commit.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782255693754000000,1782255753865000000,2
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1782255693754000000,1782255753865000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782255693754000000,1782255753865000000,1
compiler.ArtifactManagerBridge.dropMappings.ms,1782255693754000000,1782255753865000000,0
workspaceModel.save.cache.to.file.ms,1782255693754000000,1782255753865000000,46
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleBridge.before.changed.ms,1782255693754000000,1782255753865000000,0
jps.global.initialize.library.bridges.after.loading.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782255693754000000,1782255753865000000,0
jps.project.serializers.load.ms,1782255693754000000,1782255753865000000,12
jps.storage.jps.conf.reader.load.component.ms,1782255693754000000,1782255753865000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782255693754000000,1782255753865000000,5
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782255693754000000,1782255753865000000,3
workspaceModel.do.save.caches.ms,1782255693754000000,1782255753865000000,46
jps.save.changed.project.entities.ms,1782255693754000000,1782255753865000000,1
jps.global.handle.before.change.events.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.instances.count,1782255693754000000,1782255753865000000,33
workspaceModel.mutableEntityStorage.resolve.ms,1782255693754000000,1782255753865000000,0
jps.load.project.to.empty.storage.ms,1782255693754000000,1782255753865000000,32
jps.apply.loaded.storage.ms,1782255693754000000,1782255753865000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782255693754000000,1782255753865000000,0
jps.facet.change.listener.process.change.events.ms,1782255693754000000,1782255753865000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1782255693754000000,1782255753865000000,12
jps.app.storage.content.writer.save.component.ms,1782255693754000000,1782255753865000000,2
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782255693754000000,1782255753865000000,11
workspaceModel.moduleManagerBridge.get.modules.ms,1782255693754000000,1782255753865000000,0
workspaceModel.load.cache.metadata.from.file.ms,1782255693754000000,1782255753865000000,4
jps.reload.project.entities.ms,1782255693754000000,1782255753865000000,0
jps.artifact.entities.serializer.load.entities.ms,1782255693754000000,1782255753865000000,0
jps.facet.change.listener.before.change.events.ms,1782255693754000000,1782255753865000000,0
jps.app.storage.content.reader.load.component.ms,1782255693754000000,1782255753865000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782255693754000000,1782255753865000000,5
jps.library.entities.serializer.load.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782255693754000000,1782255753865000000,0
jps.global.get.libraries.ms,1782255693754000000,1782255753865000000,0
workspaceModel.sync.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.orphan.listener.update.ms,1782255693754000000,1782255753865000000,1
jps.save.global.entities.ms,1782255693754000000,1782255753865000000,8
jps.global.get.library.by.name.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1782255693754000000,1782255753865000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1782255693754000000,1782255753865000000,37
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleBridge.update.option.ms,1782255693754000000,1782255753865000000,0
workspaceModel.load.cache.from.file.ms,1782255693754000000,1782255753865000000,74
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782255693754000000,1782255753865000000,0
jps.library.entities.serializer.save.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782255693754000000,1782255753865000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1782255693754000000,1782255753865000000,10
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782255693754000000,1782255753865000000,1
jps.project.serializers.save.ms,1782255693754000000,1782255753865000000,1
jps.module.iml.entities.serializer.load.entities.ms,1782255693754000000,1782255753865000000,8
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1782255693754000000,1782255753865000000,2
workspaceModel.global.apply.state.to.project.ms,1782255693754000000,1782255753865000000,51
workspaceModel.mutableEntityStorage.entities.ms,1782255693754000000,1782255753865000000,1
jps.global.initialize.library.bridges.ms,1782255693754000000,1782255753865000000,0
jps.artifact.entities.serializer.save.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1782255693754000000,1782255753865000000,94
workspaceModel.global.updates.count,1782255693754000000,1782255753865000000,1
workspaceModel.global.updates.ms,1782255693754000000,1782255753865000000,4
jps.module.iml.entities.serializer.save.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1782255693754000000,1782255753865000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1782255693754000000,1782255753865000000,1
jps.facet.change.listener.init.bridge.ms,1782255693754000000,1782255753865000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782255693754000000,1782255753865000000,0
jps.global.handle.changed.events.ms,1782255693754000000,1782255753865000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782255693754000000,1782255753865000000,0
jps.load.initial.state.ms,1782255693754000000,1782255753865000000,10
workspaceModel.mutableEntityStorage.referrers.ms,1782255693754000000,1782255753865000000,0
jps.global.get.library.ms,1782255693754000000,1782255753865000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782255693754000000,1782255753865000000,1
DirectByteBufferAllocator.hits,1782255693754000000,1782255753865000000,15
DirectByteBufferAllocator.reclaimed,1782255693754000000,1782255753865000000,55
FilePageCache.uncachedFileAccess,1782255693754000000,1782255753865000000,497
MappedFileStorage.totalPagesMapped,1782255693754000000,1782255753865000000,10
StorageLockContext.competingThreads.max,1782255693754000000,1782255753865000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782255693754000000,1782255753865000000,13
MappedFileStorage.storages,1782255693754000000,1782255753865000000,10
StreamlinedBlobStorage.recordsAllocated,1782255693754000000,1782255753865000000,45990
FilePageCache.totalPageLoadsUs,1782255693754000000,1782255753865000000,183485
FilePageCache.pageLoads,1782255693754000000,1782255753865000000,605
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782255693754000000,1782255753865000000,3434741
FileChannelInterruptsRetryer.totalRetriedAttempts,1782255693754000000,1782255753865000000,0
FilePageCache.maxCacheSizeInBytes,1782255693754000000,1782255753865000000,629153792
FilePageCache.disposedBuffers,1782255693754000000,1782255753865000000,311
MappedFileStorage.totalBytesMapped,1782255693754000000,1782255753865000000,177471488
StorageLockContext.competingThreads.90P,1782255693754000000,1782255753865000000,0
FilePageCache.totalPageDisposalsUs,1782255693754000000,1782255753865000000,1341
DirectByteBufferAllocator.misses,1782255693754000000,1782255753865000000,603
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782255693754000000,1782255753865000000,41943040
FilePageCache.capacityInBytes,1782255693754000000,1782255753865000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782255693754000000,1782255753865000000,361775104
MappedFileStorage.totalTimeSpentOnMappingUs,1782255693754000000,1782255753865000000,87157
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782255693754000000,1782255753865000000,848390
StreamlinedBlobStorage.recordsDeleted,1782255693754000000,1782255753865000000,268
FilePageCache.maxRegisteredFiles,1782255693754000000,1782255753865000000,1649
StorageLockContext.competingThreads.avg,1782255693754000000,1782255753865000000,0.0
DirectByteBufferAllocator.disposed,1782255693754000000,1782255753865000000,256
FilePageCache.pageHits,1782255693754000000,1782255753865000000,0
FilePageCache.pageFastCacheHits,1782255693754000000,1782255753865000000,12205
StreamlinedBlobStorage.recordsRelocated,1782255693754000000,1782255753865000000,0
workspaceModel.cachedValue.total.get.count,1782255693754000000,1782255753865000000,83
workspaceModel.full.replace.project.model.ms,1782255693754000000,1782255753865000000,1
workspaceModel.loading.from.cache.ms,1782255693754000000,1782255753865000000,72
workspaceModel.cachedValueWithParameters.clear.count,1782255693754000000,1782255753865000000,0
workspaceModel.on.changed.ms,1782255693754000000,1782255753865000000,10
workspaceModel.cachedValueWithParameters.calculated.count,1782255693754000000,1782255753865000000,0
workspaceModel.updates.count,1782255693754000000,1782255753865000000,3
workspaceModel.to.snapshot.ms,1782255693754000000,1782255753865000000,0
workspaceModel.init.bridges.ms,1782255693754000000,1782255753865000000,8
workspaceModel.check.recursive.update.ms,1782255693754000000,1782255753865000000,0
workspaceModel.loading.total.ms,1782255693754000000,1782255753865000000,77
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1782255693754000000,1782255753865000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1782255693754000000,1782255753865000000,0
workspaceModel.pre.handlers.ms,1782255693754000000,1782255753865000000,3
workspaceModel.workspaceFileIndexData.getPackageName.ms,1782255693754000000,1782255753865000000,4
workspaceModel.workspaceFileIndexData.markDirty.ms,1782255693754000000,1782255753865000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1782255693754000000,1782255753865000000,127
workspaceModel.replace.project.model.ms,1782255693754000000,1782255753865000000,0
workspaceModel.updates.precise.ms,1782255693754000000,1782255753865000000,7
workspaceModel.update.unloaded.entities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782255693754000000,1782255753865000000,72
workspaceModel.cachedValueWithParameters.from.cache.count,1782255693754000000,1782255753865000000,0
workspaceModel.collect.changes.ms,1782255693754000000,1782255753865000000,0
workspaceModel.workspaceFileIndexData.instances.count,1782255693754000000,1782255753865000000,1
workspaceModel.initializing.ms,1782255693754000000,1782255753865000000,8
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1782255693754000000,1782255753865000000,83
workspaceModel.cachedValue.calculated.count,1782255693754000000,1782255753865000000,12
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1782255693754000000,1782255753865000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1782255693754000000,1782255753865000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1782255693754000000,1782255753865000000,0
workspaceModel.cachedValue.clear.count,1782255693754000000,1782255753865000000,0
workspaceModel.cachedValue.from.cache.count,1782255693754000000,1782255753865000000,71
workspaceModel.updates.ms,1782255693754000000,1782255753865000000,47
workspaceModel.on.before.changed.ms,1782255693754000000,1782255753865000000,17
workspaceModel.workspaceFileIndexData.init.ms,1782255693754000000,1782255753865000000,43
workspaceModel.entityStorageSnapshotImpl.instances.count,1782255693754000000,1782255753865000000,22
cacheStateStorage.set.counter,1782255753865000000,1782255754276000000,0
cacheStateStorage.set.duration,1782255753865000000,1782255754276000000,0
cacheStateStorage.get.counter,1782255753865000000,1782255754276000000,0
cacheStateStorage.get.duration,1782255753865000000,1782255754276000000,0
JVM.totalBytesAllocated,1782255753865000000,1782255754276000000,8163736
MEM.ramPlusSwapMinusFileMappingsBytes,1782255753865000000,1782255754276000000,1874580784
JVM.maxHeapBytes,1782255753865000000,1782255754276000000,2147483648
OS.loadAverage,1782255753865000000,1782255754276000000,4.28564453125
JVM.totalTimeToSafepointsMs,1782255753865000000,1782255754276000000,0
JVM.usedNativeBytes,1782255753865000000,1782255754276000000,424947656
JVM.GC.collectionTimesMs,1782255753865000000,1782255754276000000,0
JVM.totalCpuTimeMs,1782255753865000000,1782255754276000000,155
JVM.committedHeapBytes,1782255753865000000,1782255754276000000,538968064
JVM.maxThreadCount,1782255753865000000,1782255754276000000,89
JVM.threadCount,1782255753865000000,1782255754276000000,76
JVM.GC.collections,1782255753865000000,1782255754276000000,0
JVM.totalSafepointCount,1782255753865000000,1782255754276000000,0
MEM.fileMappingsRamBytes,1782255753865000000,1782255754276000000,544325632
JVM.totalDirectByteBuffersBytes,1782255753865000000,1782255754276000000,43081736
JVM.usedHeapBytes,1782255753865000000,1782255754276000000,459380304
MEM.ramMinusFileMappingsBytes,1782255753865000000,1782255754276000000,1144094720
JVM.totalTimeAtSafepointsMs,1782255753865000000,1782255754276000000,0
JVM.newThreadsCount,1782255753865000000,1782255754276000000,5
MEM.ramBytes,1782255753865000000,1782255754276000000,1688518656
LowMemory.gcLoad,1782255753865000000,1782255754276000000,0.0
LowMemory.gcOverloaded,1782255753865000000,1782255754276000000,0
writeAction.count,1782255753865000000,1782255754276000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782255753865000000,1782255754276000000,0
DiskQueryRelay.tasksExecuted,1782255753865000000,1782255754276000000,0
DiskQueryRelay.tasksRequested,1782255753865000000,1782255754276000000,0
writeAction.median.wait.ms,1782255753865000000,1782255754276000000,0
writeAction.wait.ms,1782255753865000000,1782255754276000000,0
writeAction.max.wait.ms,1782255753865000000,1782255754276000000,17
DiskQueryRelay.taskWaitingTotalTimeUs,1782255753865000000,1782255754276000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1782255753865000000,1782255754276000000,0
NonBlockingReadAction.failedExecutionTimeUs,1782255753865000000,1782255754276000000,0
AWTEventQueue.dispatchTimeTotalNS,1782255753865000000,1782255754276000000,43917
NonBlockingReadAction.failedExecutionsCount,1782255753865000000,1782255754276000000,0
NonBlockingReadAction.finalizedExecutionsCount,1782255753865000000,1782255754276000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782255753865000000,1782255754276000000,0
Indexes.allKeys.lookupDurationAvgMs,1782255753865000000,1782255754276000000,0.0
Indexing.totalTimeIndexersSleptMs,1782255753865000000,1782255754276000000,0
Indexing.writesQueuedMin,1782255753865000000,1782255754276000000,9223372036854775807
Indexes.entries.lookupDurationAvgMs,1782255753865000000,1782255754276000000,0.0
Indexes.allKeys.lookups,1782255753865000000,1782255754276000000,0
Indexes.allKeys.lookupDurationMaxMs,1782255753865000000,1782255754276000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1782255753865000000,1782255754276000000,0
Indexing.cache.totalCacheAccesses,1782255753865000000,1782255754276000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1782255753865000000,1782255754276000000,0
Indexes.entries.lookupDuration90PMs,1782255753865000000,1782255754276000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1782255753865000000,1782255754276000000,0
Indexes.entries.lookupDurationMaxMs,1782255753865000000,1782255754276000000,0.0
Indexing.cache.totalCacheMisses,1782255753865000000,1782255754276000000,0
Indexing.cache.totalCacheEvicted,1782255753865000000,1782255754276000000,0
Indexes.stubs.lookupDurationAvgMs,1782255753865000000,1782255754276000000,0.0
Indexes.stubs.lookupDurationMaxMs,1782255753865000000,1782255754276000000,0.0
Indexes.stubs.lookupDuration90PMs,1782255753865000000,1782255754276000000,0.0
Indexes.stubs.lookups,1782255753865000000,1782255754276000000,0
Indexes.allKeys.lookupDuration90PMs,1782255753865000000,1782255754276000000,0.0
Indexes.entries.lookups,1782255753865000000,1782255754276000000,0
Indexing.writesQueuedMax,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.commit.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782255753865000000,1782255754276000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1782255753865000000,1782255754276000000,0
workspaceModel.save.cache.to.file.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleBridge.before.changed.ms,1782255753865000000,1782255754276000000,0
jps.global.initialize.library.bridges.after.loading.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782255753865000000,1782255754276000000,0
jps.project.serializers.load.ms,1782255753865000000,1782255754276000000,0
jps.storage.jps.conf.reader.load.component.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782255753865000000,1782255754276000000,0
workspaceModel.do.save.caches.ms,1782255753865000000,1782255754276000000,0
jps.save.changed.project.entities.ms,1782255753865000000,1782255754276000000,0
jps.global.handle.before.change.events.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.instances.count,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1782255753865000000,1782255754276000000,0
jps.load.project.to.empty.storage.ms,1782255753865000000,1782255754276000000,0
jps.apply.loaded.storage.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782255753865000000,1782255754276000000,0
jps.facet.change.listener.process.change.events.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1782255753865000000,1782255754276000000,0
jps.app.storage.content.writer.save.component.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1782255753865000000,1782255754276000000,0
workspaceModel.load.cache.metadata.from.file.ms,1782255753865000000,1782255754276000000,0
jps.reload.project.entities.ms,1782255753865000000,1782255754276000000,0
jps.artifact.entities.serializer.load.entities.ms,1782255753865000000,1782255754276000000,0
jps.facet.change.listener.before.change.events.ms,1782255753865000000,1782255754276000000,0
jps.app.storage.content.reader.load.component.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782255753865000000,1782255754276000000,0
jps.library.entities.serializer.load.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782255753865000000,1782255754276000000,0
jps.global.get.libraries.ms,1782255753865000000,1782255754276000000,0
workspaceModel.sync.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.orphan.listener.update.ms,1782255753865000000,1782255754276000000,0
jps.save.global.entities.ms,1782255753865000000,1782255754276000000,0
