# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.getPackageName.ms,1782185700197000000,1782185760285000000,4
workspaceModel.cachedValueWithParameters.clear.count,1782185700197000000,1782185760285000000,0
workspaceModel.cachedValue.from.cache.count,1782185700197000000,1782185760285000000,89
workspaceModel.update.unloaded.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.cachedValue.calculated.count,1782185700197000000,1782185760285000000,9
workspaceModel.workspaceFileIndexData.processFileSets.ms,1782185700197000000,1782185760285000000,0
workspaceModel.pre.handlers.ms,1782185700197000000,1782185760285000000,3
workspaceModel.full.replace.project.model.ms,1782185700197000000,1782185760285000000,1
workspaceModel.init.bridges.ms,1782185700197000000,1782185760285000000,7
workspaceModel.on.changed.ms,1782185700197000000,1782185760285000000,7
workspaceModel.updates.count,1782185700197000000,1782185760285000000,3
workspaceModel.cachedValueWithParameters.total.get.count,1782185700197000000,1782185760285000000,0
workspaceModel.collect.changes.ms,1782185700197000000,1782185760285000000,0
workspaceModel.updates.precise.ms,1782185700197000000,1782185760285000000,4
workspaceModel.workspaceFileIndexData.instances.count,1782185700197000000,1782185760285000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1782185700197000000,1782185760285000000,22
workspaceModel.to.snapshot.ms,1782185700197000000,1782185760285000000,1
workspaceModel.loading.from.cache.ms,1782185700197000000,1782185760285000000,61
workspaceModel.workspaceFileIndexData.init.ms,1782185700197000000,1782185760285000000,40
workspaceModel.cachedValue.total.get.count,1782185700197000000,1782185760285000000,98
workspaceModel.replace.project.model.ms,1782185700197000000,1782185760285000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1782185700197000000,1782185760285000000,190
workspaceModel.cachedValue.clear.count,1782185700197000000,1782185760285000000,0
workspaceModel.check.recursive.update.ms,1782185700197000000,1782185760285000000,0
workspaceModel.initializing.ms,1782185700197000000,1782185760285000000,7
workspaceModel.workspaceFileIndexData.markDirty.ms,1782185700197000000,1782185760285000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782185700197000000,1782185760285000000,44
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1782185700197000000,1782185760285000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1782185700197000000,1782185760285000000,0
workspaceModel.loading.total.ms,1782185700197000000,1782185760285000000,63
VFS.contentStorage.recordsReadDecompressed,1782185700197000000,1782185760285000000,0
VFS.cache.segmentsCreated,1782185700197000000,1782185760285000000,74
VFS.invertedFileNameIndex.requests,1782185700197000000,1782185760285000000,6
VFS.fileByIdCache.hits,1782185700197000000,1782185760285000000,0
VFS.folderCaseSensitivityReads,1782185700197000000,1782185760285000000,0
VFS.contentStorage.recordsUncompressedSize,1782185700197000000,1782185760285000000,0
VFS.contentStorage.recordsReadSize,1782185700197000000,1782185760285000000,5744
VFS.contentStorage.recordsDecompressionTimeUs,1782185700197000000,1782185760285000000,0
FileNameCache.queries,1782185700197000000,1782185760285000000,14208
VFS.contentStorage.recordsStoredSize,1782185700197000000,1782185760285000000,0
VFS.cache.filesCreated,1782185700197000000,1782185760285000000,879
VFS.contentStorage.recordsDeduplicated,1782185700197000000,1782185760285000000,0
VFS.contentStorage.recordsStoredCompressed,1782185700197000000,1782185760285000000,0
VFS.cache.directoriesCreated,1782185700197000000,1782185760285000000,490
VFS.fileByIdCache.misses,1782185700197000000,1782185760285000000,102
FileNameCache.totalMisses,1782185700197000000,1782185760285000000,192
VFS.contentStorage.recordsRead,1782185700197000000,1782185760285000000,8
VFS.rootsCount,1782185700197000000,1782185760285000000,13.0
VFS.contentStorage.recordsStored,1782185700197000000,1782185760285000000,0
VFS.fileChildByName,1782185700197000000,1782185760285000000,4229
VFS.cache.segments,1782185700197000000,1782185760285000000,74.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782185700197000000,1782185760285000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782185700197000000,1782185760285000000,1
compiler.ArtifactManagerBridge.dropMappings.ms,1782185700197000000,1782185760285000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782185700197000000,1782185760285000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1782185700197000000,1782185760285000000,0
compiler.ArtifactManagerBridge.commit.ms,1782185700197000000,1782185760285000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782185700197000000,1782185760285000000,0
JVM.maxThreadCount,1782185700197000000,1782185760285000000,86
JVM.usedNativeBytes,1782185700197000000,1782185760285000000,374070928
JVM.threadCount,1782185700197000000,1782185760285000000,84
JVM.totalDirectByteBuffersBytes,1782185700197000000,1782185760285000000,632309768
JVM.totalTimeToSafepointsMs,1782185700197000000,1782185760285000000,23
JVM.GC.collections,1782185700197000000,1782185760285000000,47
MEM.ramMinusFileMappingsBytes,1782185700197000000,1782185760285000000,1195147264
JVM.usedHeapBytes,1782185700197000000,1782185760285000000,433569496
JVM.committedHeapBytes,1782185700197000000,1782185760285000000,534773760
MEM.ramBytes,1782185700197000000,1782185760285000000,1715748864
MEM.ramPlusSwapMinusFileMappingsBytes,1782185700197000000,1782185760285000000,1953535160
OS.loadAverage,1782185700197000000,1782185760285000000,2.83203125
JVM.GC.collectionTimesMs,1782185700197000000,1782185760285000000,171
JVM.totalSafepointCount,1782185700197000000,1782185760285000000,182
JVM.totalBytesAllocated,1782185700197000000,1782185760285000000,2194703688
JVM.newThreadsCount,1782185700197000000,1782185760285000000,100
JVM.maxHeapBytes,1782185700197000000,1782185760285000000,2147483648
JVM.totalCpuTimeMs,1782185700197000000,1782185760285000000,26194
MEM.fileMappingsRamBytes,1782185700197000000,1782185760285000000,520568832
JVM.totalTimeAtSafepointsMs,1782185700197000000,1782185760285000000,175
FlushQueue.queueSize90P,1782185700197000000,1782185760285000000,0
FlushQueue.queueSizeAvg,1782185700197000000,1782185760285000000,0.0
NonBlockingReadAction.failedExecutionsCount,1782185700197000000,1782185760285000000,6
AWTEventQueue.dispatchTimeTotalNS,1782185700197000000,1782185760285000000,3066634568
AWTEventQueue.dispatchTimeAvgNs,1782185700197000000,1782185760285000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1782185700197000000,1782185760285000000,149963
FlushQueue.tasksExecuted,1782185700197000000,1782185760285000000,0
AWTEventQueue.dispatchTimeMaxNs,1782185700197000000,1782185760285000000,0
FlushQueue.executionTime90PNs,1782185700197000000,1782185760285000000,0
AWTEventQueue.dispatchTime90PNs,1782185700197000000,1782185760285000000,0
ReadAction.executionsCount,1782185700197000000,1782185760285000000,3450
FlushQueue.waitingTimeAvgNs,1782185700197000000,1782185760285000000,0.0
WriteAction.executionsCount,1782185700197000000,1782185760285000000,6
AWTEventQueue.eventsDispatched,1782185700197000000,1782185760285000000,0
NonBlockingReadAction.finalizedExecutionsCount,1782185700197000000,1782185760285000000,50
FlushQueue.executionTimeMaxNs,1782185700197000000,1782185760285000000,0
FlushQueue.waitingTimeMaxNs,1782185700197000000,1782185760285000000,0
FlushQueue.waitingTime90PNs,1782185700197000000,1782185760285000000,0
FlushQueue.executionTimeAvgNs,1782185700197000000,1782185760285000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1782185700197000000,1782185760285000000,141974
FlushQueue.queueSizeMax,1782185700197000000,1782185760285000000,0
Indexes.entries.lookups,1782185700197000000,1782185760285000000,5
Indexes.stubs.lookupDurationMaxMs,1782185700197000000,1782185760285000000,0.0
Indexes.allKeys.lookupDuration90PMs,1782185700197000000,1782185760285000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1782185700197000000,1782185760285000000,0
Indexes.stubs.lookupDurationAvgMs,1782185700197000000,1782185760285000000,0.0
Indexes.entries.lookupDuration90PMs,1782185700197000000,1782185760285000000,0.0
Indexing.writesQueuedMax,1782185700197000000,1782185760285000000,0
Indexes.entries.lookupDurationMaxMs,1782185700197000000,1782185760285000000,0.0
Indexing.writesQueuedMin,1782185700197000000,1782185760285000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1782185700197000000,1782185760285000000,0
Indexing.totalTimeIndexersSleptMs,1782185700197000000,1782185760285000000,0
Indexes.stubs.lookupDuration90PMs,1782185700197000000,1782185760285000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1782185700197000000,1782185760285000000,0
Indexes.entries.lookupDurationAvgMs,1782185700197000000,1782185760285000000,0.0
Indexes.stubs.lookups,1782185700197000000,1782185760285000000,29
Indexes.allKeys.lookupDurationMaxMs,1782185700197000000,1782185760285000000,0.0
Indexes.allKeys.lookups,1782185700197000000,1782185760285000000,1
Indexing.cache.totalCacheEvicted,1782185700197000000,1782185760285000000,19
Indexing.writer_2.totalTimeSpentWritingMs,1782185700197000000,1782185760285000000,0
Indexing.cache.totalCacheAccesses,1782185700197000000,1782185760285000000,67
Indexes.allKeys.lookupDurationAvgMs,1782185700197000000,1782185760285000000,0.0
Indexing.cache.totalCacheMisses,1782185700197000000,1782185760285000000,37
cacheStateStorage.get.duration,1782185700197000000,1782185760285000000,44
cacheStateStorage.get.counter,1782185700197000000,1782185760285000000,28
cacheStateStorage.set.counter,1782185700197000000,1782185760285000000,3
cacheStateStorage.set.duration,1782185700197000000,1782185760285000000,6
FilePageCache.disposedBuffers,1782185700197000000,1782185760285000000,15
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782185700197000000,1782185760285000000,630210560
MappedFileStorage.totalBytesMapped,1782185700197000000,1782185760285000000,177471488
DirectByteBufferAllocator.misses,1782185700197000000,1782185760285000000,603
FilePageCache.capacityInBytes,1782185700197000000,1782185760285000000,629145600
StorageLockContext.competingThreads.max,1782185700197000000,1782185760285000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1782185700197000000,1782185760285000000,7435
StreamlinedBlobStorage.recordsDeleted,1782185700197000000,1782185760285000000,268
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782185700197000000,1782185760285000000,3434671
FilePageCache.totalPageDisposalsUs,1782185700197000000,1782185760285000000,927
FilePageCache.totalPageLoadsUs,1782185700197000000,1782185760285000000,217722
FilePageCache.pageLoads,1782185700197000000,1782185760285000000,604
DirectByteBufferAllocator.hits,1782185700197000000,1782185760285000000,12
StreamlinedBlobStorage.recordsAllocated,1782185700197000000,1782185760285000000,45989
DirectByteBufferAllocator.reclaimed,1782185700197000000,1782185760285000000,15
StorageLockContext.competingThreads.avg,1782185700197000000,1782185760285000000,0.0
StorageLockContext.competingThreads.90P,1782185700197000000,1782185760285000000,0
FilePageCache.pageHits,1782185700197000000,1782185760285000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782185700197000000,1782185760285000000,11
FilePageCache.maxRegisteredFiles,1782185700197000000,1782185760285000000,1649
MappedFileStorage.storages,1782185700197000000,1782185760285000000,10
FileChannelInterruptsRetryer.totalRetriedAttempts,1782185700197000000,1782185760285000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782185700197000000,1782185760285000000,1064960
FilePageCache.maxCacheSizeInBytes,1782185700197000000,1782185760285000000,629153792
StreamlinedBlobStorage.recordsRelocated,1782185700197000000,1782185760285000000,0
MappedFileStorage.totalPagesMapped,1782185700197000000,1782185760285000000,10
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782185700197000000,1782185760285000000,848372
DirectByteBufferAllocator.disposed,1782185700197000000,1782185760285000000,0
FilePageCache.uncachedFileAccess,1782185700197000000,1782185760285000000,483
FilePageCache.pageFastCacheHits,1782185700197000000,1782185760285000000,12065
jps.load.project.to.empty.storage.ms,1782185700197000000,1782185760285000000,29
workspaceModel.moduleBridge.update.option.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782185700197000000,1782185760285000000,0
jps.save.global.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1782185700197000000,1782185760285000000,1
jps.apply.loaded.storage.ms,1782185700197000000,1782185760285000000,5
workspaceModel.load.cache.metadata.from.file.ms,1782185700197000000,1782185760285000000,5
jps.project.serializers.save.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1782185700197000000,1782185760285000000,82
jps.global.handle.before.change.events.ms,1782185700197000000,1782185760285000000,0
workspaceModel.global.updates.count,1782185700197000000,1782185760285000000,1
jps.global.get.library.by.name.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.instances.count,1782185700197000000,1782185760285000000,33
jps.library.entities.serializer.save.entities.ms,1782185700197000000,1782185760285000000,0
jps.facet.change.listener.before.change.events.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1782185700197000000,1782185760285000000,6
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782185700197000000,1782185760285000000,3
workspaceModel.global.updates.ms,1782185700197000000,1782185760285000000,5
jps.artifact.entities.serializer.save.entities.ms,1782185700197000000,1782185760285000000,0
jps.facet.change.listener.init.bridge.ms,1782185700197000000,1782185760285000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.entities.ms,1782185700197000000,1782185760285000000,0
jps.app.storage.content.reader.load.component.ms,1782185700197000000,1782185760285000000,3
jps.library.entities.serializer.load.entities.ms,1782185700197000000,1782185760285000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782185700197000000,1782185760285000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782185700197000000,1782185760285000000,0
jps.global.handle.changed.events.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782185700197000000,1782185760285000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1782185700197000000,1782185760285000000,8
workspaceModel.delayed.project.synchronizer.sync.ms,1782185700197000000,1782185760285000000,36
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782185700197000000,1782185760285000000,3
workspaceModel.mutableEntityStorage.referrers.ms,1782185700197000000,1782185760285000000,0
jps.storage.jps.conf.reader.load.component.ms,1782185700197000000,1782185760285000000,2
workspaceModel.mutableEntityStorage.collect.changes.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782185700197000000,1782185760285000000,11
jps.global.get.library.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782185700197000000,1782185760285000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleBridge.before.changed.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782185700197000000,1782185760285000000,0
jps.global.initialize.library.bridges.ms,1782185700197000000,1782185760285000000,0
jps.load.initial.state.ms,1782185700197000000,1782185760285000000,8
jps.save.changed.project.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.sync.entities.ms,1782185700197000000,1782185760285000000,0
jps.global.initialize.library.bridges.after.loading.ms,1782185700197000000,1782185760285000000,0
jps.reload.project.entities.ms,1782185700197000000,1782185760285000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1782185700197000000,1782185760285000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782185700197000000,1782185760285000000,1
jps.facet.change.listener.process.change.events.ms,1782185700197000000,1782185760285000000,1
workspaceModel.global.apply.state.to.project.ms,1782185700197000000,1782185760285000000,46
jps.module.iml.entities.serializer.load.entities.ms,1782185700197000000,1782185760285000000,7
workspaceModel.load.cache.from.file.ms,1782185700197000000,1782185760285000000,64
workspaceModel.save.cache.to.file.ms,1782185700197000000,1782185760285000000,38
workspaceModel.do.save.caches.ms,1782185700197000000,1782185760285000000,35
jps.module.iml.entities.serializer.save.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782185700197000000,1782185760285000000,0
jps.global.get.libraries.ms,1782185700197000000,1782185760285000000,1
workspaceModel.orphan.listener.update.ms,1782185700197000000,1782185760285000000,1
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782185700197000000,1782185760285000000,0
jps.artifact.entities.serializer.load.entities.ms,1782185700197000000,1782185760285000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1782185700197000000,1782185760285000000,0
jps.project.serializers.load.ms,1782185700197000000,1782185760285000000,11
LowMemory.gcLoad,1782185760285000000,1782185820225000000,0.0
LowMemory.gcOverloaded,1782185760285000000,1782185820225000000,0
writeAction.median.wait.ms,1782185760285000000,1782185820225000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782185760285000000,1782185820225000000,0
writeAction.wait.ms,1782185760285000000,1782185820225000000,0
writeAction.max.wait.ms,1782185760285000000,1782185820225000000,2
DiskQueryRelay.taskWaitingTotalTimeUs,1782185760285000000,1782185820225000000,0
writeAction.count,1782185760285000000,1782185820225000000,0
DiskQueryRelay.tasksRequested,1782185760285000000,1782185820225000000,0
DiskQueryRelay.tasksExecuted,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1782185760285000000,1782185820225000000,0
workspaceModel.on.before.changed.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1782185760285000000,1782185820225000000,0
workspaceModel.updates.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValueWithParameters.clear.count,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValue.from.cache.count,1782185760285000000,1782185820225000000,1
workspaceModel.update.unloaded.entities.ms,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValue.calculated.count,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1782185760285000000,1782185820225000000,0
workspaceModel.pre.handlers.ms,1782185760285000000,1782185820225000000,0
workspaceModel.full.replace.project.model.ms,1782185760285000000,1782185820225000000,0
workspaceModel.init.bridges.ms,1782185760285000000,1782185820225000000,0
workspaceModel.on.changed.ms,1782185760285000000,1782185820225000000,0
workspaceModel.updates.count,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1782185760285000000,1782185820225000000,0
workspaceModel.collect.changes.ms,1782185760285000000,1782185820225000000,0
workspaceModel.updates.precise.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.instances.count,1782185760285000000,1782185820225000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1782185760285000000,1782185820225000000,0
workspaceModel.to.snapshot.ms,1782185760285000000,1782185820225000000,0
workspaceModel.loading.from.cache.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.init.ms,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValue.total.get.count,1782185760285000000,1782185820225000000,1
workspaceModel.replace.project.model.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValue.clear.count,1782185760285000000,1782185820225000000,0
workspaceModel.check.recursive.update.ms,1782185760285000000,1782185820225000000,0
workspaceModel.initializing.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782185760285000000,1782185820225000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1782185760285000000,1782185820225000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1782185760285000000,1782185820225000000,0
workspaceModel.loading.total.ms,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsReadDecompressed,1782185760285000000,1782185820225000000,0
VFS.cache.segmentsCreated,1782185760285000000,1782185820225000000,0
VFS.invertedFileNameIndex.requests,1782185760285000000,1782185820225000000,0
VFS.fileByIdCache.hits,1782185760285000000,1782185820225000000,0
VFS.folderCaseSensitivityReads,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsUncompressedSize,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsReadSize,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782185760285000000,1782185820225000000,0
FileNameCache.queries,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsStoredSize,1782185760285000000,1782185820225000000,0
VFS.cache.filesCreated,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsDeduplicated,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsStoredCompressed,1782185760285000000,1782185820225000000,0
VFS.cache.directoriesCreated,1782185760285000000,1782185820225000000,0
VFS.fileByIdCache.misses,1782185760285000000,1782185820225000000,0
FileNameCache.totalMisses,1782185760285000000,1782185820225000000,0
VFS.contentStorage.recordsRead,1782185760285000000,1782185820225000000,0
VFS.rootsCount,1782185760285000000,1782185820225000000,13.0
VFS.contentStorage.recordsStored,1782185760285000000,1782185820225000000,0
VFS.fileChildByName,1782185760285000000,1782185820225000000,0
VFS.cache.segments,1782185760285000000,1782185820225000000,74.0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.commit.ms,1782185760285000000,1782185820225000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1782185760285000000,1782185820225000000,0
JVM.maxThreadCount,1782185760285000000,1782185820225000000,86
JVM.usedNativeBytes,1782185760285000000,1782185820225000000,377107752
JVM.threadCount,1782185760285000000,1782185820225000000,63
JVM.totalDirectByteBuffersBytes,1782185760285000000,1782185820225000000,630728712
JVM.totalTimeToSafepointsMs,1782185760285000000,1782185820225000000,0
JVM.GC.collections,1782185760285000000,1782185820225000000,1
MEM.ramMinusFileMappingsBytes,1782185760285000000,1782185820225000000,1161773056
JVM.usedHeapBytes,1782185760285000000,1782185820225000000,338069616
JVM.committedHeapBytes,1782185760285000000,1782185820225000000,534773760
MEM.ramBytes,1782185760285000000,1782185820225000000,1682997248
MEM.ramPlusSwapMinusFileMappingsBytes,1782185760285000000,1782185820225000000,1956467896
OS.loadAverage,1782185760285000000,1782185820225000000,2.484375
JVM.GC.collectionTimesMs,1782185760285000000,1782185820225000000,6
JVM.totalSafepointCount,1782185760285000000,1782185820225000000,1
JVM.totalBytesAllocated,1782185760285000000,1782185820225000000,36875360
JVM.newThreadsCount,1782185760285000000,1782185820225000000,2
JVM.maxHeapBytes,1782185760285000000,1782185820225000000,2147483648
JVM.totalCpuTimeMs,1782185760285000000,1782185820225000000,2791
MEM.fileMappingsRamBytes,1782185760285000000,1782185820225000000,521191424
JVM.totalTimeAtSafepointsMs,1782185760285000000,1782185820225000000,6
FlushQueue.queueSize90P,1782185760285000000,1782185820225000000,0
FlushQueue.queueSizeAvg,1782185760285000000,1782185820225000000,0.0
NonBlockingReadAction.failedExecutionsCount,1782185760285000000,1782185820225000000,0
AWTEventQueue.dispatchTimeTotalNS,1782185760285000000,1782185820225000000,38549647
AWTEventQueue.dispatchTimeAvgNs,1782185760285000000,1782185820225000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1782185760285000000,1782185820225000000,0
FlushQueue.tasksExecuted,1782185760285000000,1782185820225000000,0
AWTEventQueue.dispatchTimeMaxNs,1782185760285000000,1782185820225000000,0
FlushQueue.executionTime90PNs,1782185760285000000,1782185820225000000,0
AWTEventQueue.dispatchTime90PNs,1782185760285000000,1782185820225000000,0
ReadAction.executionsCount,1782185760285000000,1782185820225000000,1
FlushQueue.waitingTimeAvgNs,1782185760285000000,1782185820225000000,0.0
WriteAction.executionsCount,1782185760285000000,1782185820225000000,0
AWTEventQueue.eventsDispatched,1782185760285000000,1782185820225000000,0
NonBlockingReadAction.finalizedExecutionsCount,1782185760285000000,1782185820225000000,0
FlushQueue.executionTimeMaxNs,1782185760285000000,1782185820225000000,0
FlushQueue.waitingTimeMaxNs,1782185760285000000,1782185820225000000,0
FlushQueue.waitingTime90PNs,1782185760285000000,1782185820225000000,0
FlushQueue.executionTimeAvgNs,1782185760285000000,1782185820225000000,0.0
NonBlockingReadAction.failedExecutionTimeUs,1782185760285000000,1782185820225000000,0
FlushQueue.queueSizeMax,1782185760285000000,1782185820225000000,0
Indexes.entries.lookups,1782185760285000000,1782185820225000000,0
