# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.updates.ms,1782184184125000000,1782184244125000000,0
workspaceModel.global.updates.count,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1782184184125000000,1782184244125000000,0
workspaceModel.do.save.caches.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782184184125000000,1782184244125000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1782184184125000000,1782184244125000000,0
workspaceModel.load.cache.metadata.from.file.ms,1782184184125000000,1782184244125000000,0
workspaceModel.sync.entities.ms,1782184184125000000,1782184244125000000,0
jps.load.initial.state.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782184184125000000,1782184244125000000,0
workspaceModel.load.cache.from.file.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.instances.count,1782184184125000000,1782184244125000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782184184125000000,1782184244125000000,0
jps.save.global.entities.ms,1782184184125000000,1782184244125000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1782184184125000000,1782184244125000000,0
workspaceModel.save.cache.to.file.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782184184125000000,1782184244125000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.entities.ms,1782184184125000000,1782184244125000000,0
workspaceModel.global.apply.state.to.project.ms,1782184184125000000,1782184244125000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782184184125000000,1782184244125000000,0
DirectByteBufferAllocator.reclaimed,1782184184125000000,1782184244125000000,42
MappedFileStorage.storages,1782184184125000000,1782184244125000000,6
FileChannelInterruptsRetryer.totalRetriedAttempts,1782184184125000000,1782184244125000000,0
MappedFileStorage.totalBytesMapped,1782184184125000000,1782184244125000000,164626432
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782184184125000000,1782184244125000000,41959424
FilePageCache.pageFastCacheHits,1782184184125000000,1782184244125000000,0
FilePageCache.totalPageDisposalsUs,1782184184125000000,1782184244125000000,0
StreamlinedBlobStorage.recordsAllocated,1782184184125000000,1782184244125000000,0
StreamlinedBlobStorage.recordsDeleted,1782184184125000000,1782184244125000000,0
DirectByteBufferAllocator.disposed,1782184184125000000,1782184244125000000,314
StorageLockContext.competingThreads.90P,1782184184125000000,1782184244125000000,0
FilePageCache.disposedBuffers,1782184184125000000,1782184244125000000,314
FilePageCache.pageHits,1782184184125000000,1782184244125000000,0
FilePageCache.maxRegisteredFiles,1782184184125000000,1782184244125000000,877
FilePageCache.pageLoadsAboveSizeThreshold,1782184184125000000,1782184244125000000,0
FilePageCache.uncachedFileAccess,1782184184125000000,1782184244125000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1782184184125000000,1782184244125000000,16258
StreamlinedBlobStorage.recordsRelocated,1782184184125000000,1782184244125000000,0
FilePageCache.maxCacheSizeInBytes,1782184184125000000,1782184244125000000,327172096
StorageLockContext.competingThreads.avg,1782184184125000000,1782184244125000000,0.0
FilePageCache.totalPageLoadsUs,1782184184125000000,1782184244125000000,0
DirectByteBufferAllocator.misses,1782184184125000000,1782184244125000000,0
StorageLockContext.competingThreads.max,1782184184125000000,1782184244125000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782184184125000000,1782184244125000000,0
FilePageCache.pageLoads,1782184184125000000,1782184244125000000,0
FilePageCache.capacityInBytes,1782184184125000000,1782184244125000000,629145600
MappedFileStorage.totalPagesMapped,1782184184125000000,1782184244125000000,6
DirectByteBufferAllocator.hits,1782184184125000000,1782184244125000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782184184125000000,1782184244125000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782184184125000000,1782184244125000000,0
workspaceModel.pre.handlers.ms,1782184184125000000,1782184244125000000,0
workspaceModel.on.before.changed.ms,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValue.total.get.count,1782184184125000000,1782184244125000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValueWithParameters.clear.count,1782184184125000000,1782184244125000000,0
workspaceModel.init.bridges.ms,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValue.clear.count,1782184184125000000,1782184244125000000,0
workspaceModel.updates.count,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1782184184125000000,1782184244125000000,0
workspaceModel.update.unloaded.entities.ms,1782184184125000000,1782184244125000000,0
workspaceModel.initializing.ms,1782184184125000000,1782184244125000000,0
workspaceModel.updates.precise.ms,1782184184125000000,1782184244125000000,0
workspaceModel.on.changed.ms,1782184184125000000,1782184244125000000,0
workspaceModel.replace.project.model.ms,1782184184125000000,1782184244125000000,0
workspaceModel.cachedValue.calculated.count,1782184184125000000,1782184244125000000,2
workspaceModel.cachedValue.from.cache.count,1782184184125000000,1782184244125000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1782184184125000000,1782184244125000000,2
workspaceModel.to.snapshot.ms,1782184184125000000,1782184244125000000,0
workspaceModel.collect.changes.ms,1782184184125000000,1782184244125000000,0
workspaceModel.check.recursive.update.ms,1782184184125000000,1782184244125000000,0
workspaceModel.loading.total.ms,1782184184125000000,1782184244125000000,14
workspaceModel.loading.from.cache.ms,1782184184125000000,1782184244125000000,12
workspaceModel.full.replace.project.model.ms,1782184184125000000,1782184244125000000,0
workspaceModel.updates.ms,1782184184125000000,1782184244125000000,0
FlushQueue.queueSizeMax,1782184184125000000,1782184244125000000,11
FlushQueue.tasksExecuted,1782184184125000000,1782184244125000000,359
AWTEventQueue.dispatchTimeAvgNs,1782184184125000000,1782184244125000000,621068.8180354268
ReadAction.executionsCount,1782184184125000000,1782184244125000000,154
AWTEventQueue.dispatchTime90PNs,1782184184125000000,1782184244125000000,335871
AWTEventQueue.dispatchTimeTotalNS,1782184184125000000,1782184244125000000,771409883
FlushQueue.queueSize90P,1782184184125000000,1782184244125000000,4
FlushQueue.executionTime90PNs,1782184184125000000,1782184244125000000,458751
FlushQueue.executionTimeAvgNs,1782184184125000000,1782184244125000000,585982.217270195
FlushQueue.waitingTimeAvgNs,1782184184125000000,1782184244125000000,3376571.4317548745
FlushQueue.queueSizeAvg,1782184184125000000,1782184244125000000,1.426183844011142
WriteAction.executionsCount,1782184184125000000,1782184244125000000,0
FlushQueue.executionTimeMaxNs,1782184184125000000,1782184244125000000,53215231
FlushQueue.waitingTimeMaxNs,1782184184125000000,1782184244125000000,100139007
FlushQueue.waitingTime90PNs,1782184184125000000,1782184244125000000,3096575
AWTEventQueue.dispatchTimeMaxNs,1782184184125000000,1782184244125000000,207618047
AWTEventQueue.eventsDispatched,1782184184125000000,1782184244125000000,1242
VFS.contentStorage.recordsStored,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsReadSize,1782184184125000000,1782184244125000000,0
VFS.folderCaseSensitivityReads,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsDeduplicated,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsRead,1782184184125000000,1782184244125000000,0
VFS.cache.segments,1782184184125000000,1782184244125000000,1.0
VFS.contentStorage.recordsDecompressionTimeUs,1782184184125000000,1782184244125000000,0
VFS.cache.segmentsCreated,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsStoredCompressed,1782184184125000000,1782184244125000000,0
VFS.cache.filesCreated,1782184184125000000,1782184244125000000,0
VFS.invertedFileNameIndex.requests,1782184184125000000,1782184244125000000,0
VFS.fileChildByName,1782184184125000000,1782184244125000000,18
FileNameCache.totalMisses,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsStoredSize,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsUncompressedSize,1782184184125000000,1782184244125000000,0
VFS.contentStorage.recordsReadDecompressed,1782184184125000000,1782184244125000000,0
VFS.fileByIdCache.misses,1782184184125000000,1782184244125000000,0
VFS.fileByIdCache.hits,1782184184125000000,1782184244125000000,0
VFS.rootsCount,1782184184125000000,1782184244125000000,1.0
VFS.cache.directoriesCreated,1782184184125000000,1782184244125000000,0
FileNameCache.queries,1782184184125000000,1782184244125000000,0
DiskQueryRelay.tasksRequested,1782184184125000000,1782184244125000000,0
writeAction.max.wait.ms,1782184184125000000,1782184244125000000,2
writeAction.count,1782184184125000000,1782184244125000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1782184184125000000,1782184244125000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782184184125000000,1782184244125000000,0
DiskQueryRelay.tasksExecuted,1782184184125000000,1782184244125000000,0
writeAction.median.wait.ms,1782184184125000000,1782184244125000000,0
writeAction.wait.ms,1782184184125000000,1782184244125000000,0
Indexing.cache.totalCacheEvicted,1782184184125000000,1782184244125000000,0
Indexing.cache.totalCacheAccesses,1782184184125000000,1782184244125000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1782184184125000000,1782184244125000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782184184125000000,1782184244125000000,0
Indexing.totalTimeIndexersSleptMs,1782184184125000000,1782184244125000000,0
Indexing.writesQueuedAvg,1782184184125000000,1782184244125000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1782184184125000000,1782184244125000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1782184184125000000,1782184244125000000,0
Indexing.cache.totalCacheMisses,1782184184125000000,1782184244125000000,0
Indexing.writesQueuedMin,1782184184125000000,1782184244125000000,0
Indexing.writesQueuedMax,1782184184125000000,1782184244125000000,0
cacheStateStorage.set.duration,1782184244125000000,1782184304128000000,34
cacheStateStorage.set.counter,1782184244125000000,1782184304128000000,5
cacheStateStorage.get.counter,1782184244125000000,1782184304128000000,24
cacheStateStorage.get.duration,1782184244125000000,1782184304128000000,9
jps.reload.project.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.do.save.caches.ms,1782184244125000000,1782184304128000000,31
workspaceModel.mutableEntityStorage.hasReferrers.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1782184244125000000,1782184304128000000,1
workspaceModel.load.cache.metadata.from.file.ms,1782184244125000000,1782184304128000000,4
workspaceModel.sync.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1782184244125000000,1782184304128000000,16
jps.global.get.library.ms,1782184244125000000,1782184304128000000,0
workspaceModel.load.cache.from.file.ms,1782184244125000000,1782184304128000000,52
workspaceModel.moduleBridge.facet.initialization.ms,1782184244125000000,1782184304128000000,10
workspaceModel.mutableEntityStorage.modify.entity.ms,1782184244125000000,1782184304128000000,1
workspaceModel.mutableEntityStorage.instances.count,1782184244125000000,1782184304128000000,32
jps.project.serializers.save.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1782184244125000000,1782184304128000000,9
jps.global.handle.before.change.events.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1782184244125000000,1782184304128000000,0
jps.app.storage.content.reader.load.component.ms,1782184244125000000,1782184304128000000,4
workspaceModel.mutableEntityStorage.to.snapshot.ms,1782184244125000000,1782184304128000000,1
jps.storage.jps.conf.reader.load.component.ms,1782184244125000000,1782184304128000000,3
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1782184244125000000,1782184304128000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1782184244125000000,1782184304128000000,2
jps.artifact.entities.serializer.load.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1782184244125000000,1782184304128000000,3
jps.facet.change.listener.before.change.events.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782184244125000000,1782184304128000000,0
jps.global.initialize.library.bridges.after.loading.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782184244125000000,1782184304128000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782184244125000000,1782184304128000000,1
jps.global.get.libraries.ms,1782184244125000000,1782184304128000000,0
jps.global.get.library.by.name.ms,1782184244125000000,1782184304128000000,0
jps.global.handle.changed.events.ms,1782184244125000000,1782184304128000000,0
jps.project.serializers.load.ms,1782184244125000000,1782184304128000000,13
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782184244125000000,1782184304128000000,0
jps.library.entities.serializer.load.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1782184244125000000,1782184304128000000,0
workspaceModel.global.updates.ms,1782184244125000000,1782184304128000000,20
workspaceModel.global.updates.count,1782184244125000000,1782184304128000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1782184244125000000,1782184304128000000,18
workspaceModel.mutableEntityStorage.has.same.entities.ms,1782184244125000000,1782184304128000000,0
jps.apply.loaded.storage.ms,1782184244125000000,1782184304128000000,12
jps.save.changed.project.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.orphan.listener.update.ms,1782184244125000000,1782184304128000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782184244125000000,1782184304128000000,1
workspaceModel.moduleBridge.before.changed.ms,1782184244125000000,1782184304128000000,0
jps.load.initial.state.ms,1782184244125000000,1782184304128000000,12
jps.facet.change.listener.init.bridge.ms,1782184244125000000,1782184304128000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782184244125000000,1782184304128000000,1
jps.library.entities.serializer.save.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1782184244125000000,1782184304128000000,42
jps.save.global.entities.ms,1782184244125000000,1782184304128000000,0
jps.module.iml.entities.serializer.save.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1782184244125000000,1782184304128000000,107
workspaceModel.moduleBridge.update.option.ms,1782184244125000000,1782184304128000000,0
jps.facet.change.listener.process.change.events.ms,1782184244125000000,1782184304128000000,3
workspaceModel.save.cache.to.file.ms,1782184244125000000,1782184304128000000,33
jps.artifact.entities.serializer.save.entities.ms,1782184244125000000,1782184304128000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1782184244125000000,1782184304128000000,0
jps.module.iml.entities.serializer.load.entities.ms,1782184244125000000,1782184304128000000,6
jps.load.project.to.empty.storage.ms,1782184244125000000,1782184304128000000,30
workspaceModel.mutableEntityStorage.entities.ms,1782184244125000000,1782184304128000000,1
workspaceModel.global.apply.state.to.project.ms,1782184244125000000,1782184304128000000,53
jps.global.initialize.library.bridges.ms,1782184244125000000,1782184304128000000,0
DirectByteBufferAllocator.reclaimed,1782184244125000000,1782184304128000000,0
MappedFileStorage.storages,1782184244125000000,1782184304128000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1782184244125000000,1782184304128000000,0
MappedFileStorage.totalBytesMapped,1782184244125000000,1782184304128000000,190054400
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782184244125000000,1782184304128000000,41959424
FilePageCache.pageFastCacheHits,1782184244125000000,1782184304128000000,6544
FilePageCache.totalPageDisposalsUs,1782184244125000000,1782184304128000000,73
StreamlinedBlobStorage.recordsAllocated,1782184244125000000,1782184304128000000,3
StreamlinedBlobStorage.recordsDeleted,1782184244125000000,1782184304128000000,0
DirectByteBufferAllocator.disposed,1782184244125000000,1782184304128000000,0
StorageLockContext.competingThreads.90P,1782184244125000000,1782184304128000000,0
FilePageCache.disposedBuffers,1782184244125000000,1782184304128000000,0
FilePageCache.pageHits,1782184244125000000,1782184304128000000,0
FilePageCache.maxRegisteredFiles,1782184244125000000,1782184304128000000,1649
FilePageCache.pageLoadsAboveSizeThreshold,1782184244125000000,1782184304128000000,0
FilePageCache.uncachedFileAccess,1782184244125000000,1782184304128000000,300
MappedFileStorage.totalTimeSpentOnMappingUs,1782184244125000000,1782184304128000000,17711
StreamlinedBlobStorage.recordsRelocated,1782184244125000000,1782184304128000000,0
FilePageCache.maxCacheSizeInBytes,1782184244125000000,1782184304128000000,327172096
StorageLockContext.competingThreads.avg,1782184244125000000,1782184304128000000,0.0
FilePageCache.totalPageLoadsUs,1782184244125000000,1782184304128000000,56858
DirectByteBufferAllocator.misses,1782184244125000000,1782184304128000000,303
StorageLockContext.competingThreads.max,1782184244125000000,1782184304128000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782184244125000000,1782184304128000000,210
FilePageCache.pageLoads,1782184244125000000,1782184304128000000,303
FilePageCache.capacityInBytes,1782184244125000000,1782184304128000000,629145600
MappedFileStorage.totalPagesMapped,1782184244125000000,1782184304128000000,13
DirectByteBufferAllocator.hits,1782184244125000000,1782184304128000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782184244125000000,1782184304128000000,317718528
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782184244125000000,1782184304128000000,51
workspaceModel.pre.handlers.ms,1782184244125000000,1782184304128000000,3
