# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTimeMaxNs,1782180286528000000,1782180346628000000,0
FlushQueue.executionTimeAvgNs,1782180286528000000,1782180346628000000,0.0
FlushQueue.waitingTime90PNs,1782180286528000000,1782180346628000000,0
ReadAction.executionsCount,1782180286528000000,1782180346628000000,175
FlushQueue.queueSizeMax,1782180286528000000,1782180346628000000,0
AWTEventQueue.dispatchTimeAvgNs,1782180286528000000,1782180346628000000,0.0
workspaceModel.global.updates.ms,1782180286528000000,1782180346628000000,0
workspaceModel.global.updates.count,1782180286528000000,1782180346628000000,0
jps.load.initial.state.ms,1782180286528000000,1782180346628000000,0
workspaceModel.sync.entities.ms,1782180286528000000,1782180346628000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782180286528000000,1782180346628000000,0
workspaceModel.global.apply.state.to.project.ms,1782180286528000000,1782180346628000000,0
jps.save.global.entities.ms,1782180286528000000,1782180346628000000,3
Indexing.writer_3.totalTimeSpentWritingMs,1782180286528000000,1782180346628000000,0
Indexing.cache.totalCacheMisses,1782180286528000000,1782180346628000000,0
Indexing.writesQueuedMax,1782180286528000000,1782180346628000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1782180286528000000,1782180346628000000,0
Indexing.totalTimeIndexersSleptMs,1782180286528000000,1782180346628000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1782180286528000000,1782180346628000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1782180286528000000,1782180346628000000,0
Indexing.cache.totalCacheAccesses,1782180286528000000,1782180346628000000,0
Indexing.cache.totalCacheEvicted,1782180286528000000,1782180346628000000,0
Indexing.writesQueuedMin,1782180286528000000,1782180346628000000,9223372036854775807
cacheStateStorage.set.counter,1782180346628000000,1782180406557000000,0
cacheStateStorage.get.counter,1782180346628000000,1782180406557000000,0
cacheStateStorage.get.duration,1782180346628000000,1782180406557000000,0
cacheStateStorage.set.duration,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsDeduplicated,1782180346628000000,1782180406557000000,0
VFS.invertedFileNameIndex.requests,1782180346628000000,1782180406557000000,0
VFS.fileByIdCache.misses,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsStoredSize,1782180346628000000,1782180406557000000,0
FileNameCache.queries,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsStored,1782180346628000000,1782180406557000000,0
FileNameCache.totalMisses,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsUncompressedSize,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsStoredCompressed,1782180346628000000,1782180406557000000,0
VFS.cache.filesCreated,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsReadDecompressed,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsReadSize,1782180346628000000,1782180406557000000,0
VFS.contentStorage.recordsRead,1782180346628000000,1782180406557000000,0
VFS.rootsCount,1782180346628000000,1782180406557000000,1.0
VFS.fileByIdCache.hits,1782180346628000000,1782180406557000000,0
VFS.folderCaseSensitivityReads,1782180346628000000,1782180406557000000,0
VFS.cache.directoriesCreated,1782180346628000000,1782180406557000000,0
VFS.cache.segmentsCreated,1782180346628000000,1782180406557000000,0
VFS.cache.segments,1782180346628000000,1782180406557000000,1.0
VFS.fileChildByName,1782180346628000000,1782180406557000000,0
writeAction.count,1782180346628000000,1782180406557000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1782180346628000000,1782180406557000000,0
writeAction.wait.ms,1782180346628000000,1782180406557000000,0
DiskQueryRelay.tasksExecuted,1782180346628000000,1782180406557000000,0
writeAction.max.wait.ms,1782180346628000000,1782180406557000000,1
DiskQueryRelay.tasksRequested,1782180346628000000,1782180406557000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782180346628000000,1782180406557000000,0
writeAction.median.wait.ms,1782180346628000000,1782180406557000000,0
FilePageCache.totalPageLoadsUs,1782180346628000000,1782180406557000000,0
StreamlinedBlobStorage.recordsDeleted,1782180346628000000,1782180406557000000,0
FilePageCache.pageFastCacheHits,1782180346628000000,1782180406557000000,0
FilePageCache.pageHits,1782180346628000000,1782180406557000000,0
DirectByteBufferAllocator.misses,1782180346628000000,1782180406557000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782180346628000000,1782180406557000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782180346628000000,1782180406557000000,41959424
FilePageCache.totalPageDisposalsUs,1782180346628000000,1782180406557000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782180346628000000,1782180406557000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782180346628000000,1782180406557000000,0
StreamlinedBlobStorage.recordsRelocated,1782180346628000000,1782180406557000000,0
DirectByteBufferAllocator.disposed,1782180346628000000,1782180406557000000,0
FilePageCache.disposedBuffers,1782180346628000000,1782180406557000000,0
FilePageCache.uncachedFileAccess,1782180346628000000,1782180406557000000,0
MappedFileStorage.totalBytesMapped,1782180346628000000,1782180406557000000,164626432
StorageLockContext.competingThreads.90P,1782180346628000000,1782180406557000000,0
StreamlinedBlobStorage.recordsAllocated,1782180346628000000,1782180406557000000,0
FilePageCache.maxCacheSizeInBytes,1782180346628000000,1782180406557000000,327172096
MappedFileStorage.totalTimeSpentOnMappingUs,1782180346628000000,1782180406557000000,245257
MappedFileStorage.totalPagesMapped,1782180346628000000,1782180406557000000,6
FilePageCache.maxRegisteredFiles,1782180346628000000,1782180406557000000,877
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782180346628000000,1782180406557000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1782180346628000000,1782180406557000000,0
DirectByteBufferAllocator.hits,1782180346628000000,1782180406557000000,0
StorageLockContext.competingThreads.max,1782180346628000000,1782180406557000000,0
DirectByteBufferAllocator.reclaimed,1782180346628000000,1782180406557000000,0
MappedFileStorage.storages,1782180346628000000,1782180406557000000,6
FilePageCache.pageLoads,1782180346628000000,1782180406557000000,0
FilePageCache.capacityInBytes,1782180346628000000,1782180406557000000,629145600
StorageLockContext.competingThreads.avg,1782180346628000000,1782180406557000000,0.0
AWTEventQueue.dispatchTime90PNs,1782180346628000000,1782180406557000000,0
FlushQueue.queueSize90P,1782180346628000000,1782180406557000000,0
FlushQueue.waitingTimeMaxNs,1782180346628000000,1782180406557000000,0
FlushQueue.waitingTimeAvgNs,1782180346628000000,1782180406557000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1782180346628000000,1782180406557000000,32123000
WriteAction.executionsCount,1782180346628000000,1782180406557000000,0
AWTEventQueue.dispatchTimeMaxNs,1782180346628000000,1782180406557000000,0
AWTEventQueue.eventsDispatched,1782180346628000000,1782180406557000000,0
FlushQueue.queueSizeAvg,1782180346628000000,1782180406557000000,0.0
FlushQueue.executionTime90PNs,1782180346628000000,1782180406557000000,0
FlushQueue.tasksExecuted,1782180346628000000,1782180406557000000,0
FlushQueue.executionTimeMaxNs,1782180346628000000,1782180406557000000,0
FlushQueue.executionTimeAvgNs,1782180346628000000,1782180406557000000,0.0
FlushQueue.waitingTime90PNs,1782180346628000000,1782180406557000000,0
ReadAction.executionsCount,1782180346628000000,1782180406557000000,4
FlushQueue.queueSizeMax,1782180346628000000,1782180406557000000,0
AWTEventQueue.dispatchTimeAvgNs,1782180346628000000,1782180406557000000,0.0
workspaceModel.global.updates.ms,1782180346628000000,1782180406557000000,0
workspaceModel.global.updates.count,1782180346628000000,1782180406557000000,0
jps.load.initial.state.ms,1782180346628000000,1782180406557000000,0
workspaceModel.sync.entities.ms,1782180346628000000,1782180406557000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782180346628000000,1782180406557000000,0
workspaceModel.global.apply.state.to.project.ms,1782180346628000000,1782180406557000000,0
jps.save.global.entities.ms,1782180346628000000,1782180406557000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782180346628000000,1782180406557000000,0
Indexing.cache.totalCacheMisses,1782180346628000000,1782180406557000000,0
Indexing.writesQueuedMax,1782180346628000000,1782180406557000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1782180346628000000,1782180406557000000,0
Indexing.totalTimeIndexersSleptMs,1782180346628000000,1782180406557000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1782180346628000000,1782180406557000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1782180346628000000,1782180406557000000,0
Indexing.cache.totalCacheAccesses,1782180346628000000,1782180406557000000,0
Indexing.cache.totalCacheEvicted,1782180346628000000,1782180406557000000,0
Indexing.writesQueuedMin,1782180346628000000,1782180406557000000,9223372036854775807
cacheStateStorage.set.counter,1782180406557000000,1782180466555000000,0
cacheStateStorage.get.counter,1782180406557000000,1782180466555000000,0
cacheStateStorage.get.duration,1782180406557000000,1782180466555000000,0
cacheStateStorage.set.duration,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsDeduplicated,1782180406557000000,1782180466555000000,0
VFS.invertedFileNameIndex.requests,1782180406557000000,1782180466555000000,0
VFS.fileByIdCache.misses,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsStoredSize,1782180406557000000,1782180466555000000,0
FileNameCache.queries,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsStored,1782180406557000000,1782180466555000000,0
FileNameCache.totalMisses,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsUncompressedSize,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsStoredCompressed,1782180406557000000,1782180466555000000,0
VFS.cache.filesCreated,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsReadDecompressed,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsReadSize,1782180406557000000,1782180466555000000,0
VFS.contentStorage.recordsRead,1782180406557000000,1782180466555000000,0
VFS.rootsCount,1782180406557000000,1782180466555000000,1.0
VFS.fileByIdCache.hits,1782180406557000000,1782180466555000000,0
VFS.folderCaseSensitivityReads,1782180406557000000,1782180466555000000,0
VFS.cache.directoriesCreated,1782180406557000000,1782180466555000000,0
VFS.cache.segmentsCreated,1782180406557000000,1782180466555000000,0
VFS.cache.segments,1782180406557000000,1782180466555000000,1.0
VFS.fileChildByName,1782180406557000000,1782180466555000000,0
writeAction.count,1782180406557000000,1782180466555000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1782180406557000000,1782180466555000000,0
writeAction.wait.ms,1782180406557000000,1782180466555000000,0
DiskQueryRelay.tasksExecuted,1782180406557000000,1782180466555000000,0
writeAction.max.wait.ms,1782180406557000000,1782180466555000000,1
DiskQueryRelay.tasksRequested,1782180406557000000,1782180466555000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782180406557000000,1782180466555000000,0
writeAction.median.wait.ms,1782180406557000000,1782180466555000000,0
FilePageCache.totalPageLoadsUs,1782180406557000000,1782180466555000000,0
StreamlinedBlobStorage.recordsDeleted,1782180406557000000,1782180466555000000,0
FilePageCache.pageFastCacheHits,1782180406557000000,1782180466555000000,0
FilePageCache.pageHits,1782180406557000000,1782180466555000000,0
DirectByteBufferAllocator.misses,1782180406557000000,1782180466555000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782180406557000000,1782180466555000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782180406557000000,1782180466555000000,41959424
FilePageCache.totalPageDisposalsUs,1782180406557000000,1782180466555000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782180406557000000,1782180466555000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782180406557000000,1782180466555000000,0
StreamlinedBlobStorage.recordsRelocated,1782180406557000000,1782180466555000000,0
DirectByteBufferAllocator.disposed,1782180406557000000,1782180466555000000,0
FilePageCache.disposedBuffers,1782180406557000000,1782180466555000000,0
FilePageCache.uncachedFileAccess,1782180406557000000,1782180466555000000,0
MappedFileStorage.totalBytesMapped,1782180406557000000,1782180466555000000,164626432
StorageLockContext.competingThreads.90P,1782180406557000000,1782180466555000000,0
StreamlinedBlobStorage.recordsAllocated,1782180406557000000,1782180466555000000,0
FilePageCache.maxCacheSizeInBytes,1782180406557000000,1782180466555000000,327172096
MappedFileStorage.totalTimeSpentOnMappingUs,1782180406557000000,1782180466555000000,245257
MappedFileStorage.totalPagesMapped,1782180406557000000,1782180466555000000,6
FilePageCache.maxRegisteredFiles,1782180406557000000,1782180466555000000,877
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782180406557000000,1782180466555000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1782180406557000000,1782180466555000000,0
DirectByteBufferAllocator.hits,1782180406557000000,1782180466555000000,0
StorageLockContext.competingThreads.max,1782180406557000000,1782180466555000000,0
DirectByteBufferAllocator.reclaimed,1782180406557000000,1782180466555000000,0
MappedFileStorage.storages,1782180406557000000,1782180466555000000,6
FilePageCache.pageLoads,1782180406557000000,1782180466555000000,0
FilePageCache.capacityInBytes,1782180406557000000,1782180466555000000,629145600
StorageLockContext.competingThreads.avg,1782180406557000000,1782180466555000000,0.0
AWTEventQueue.dispatchTime90PNs,1782180406557000000,1782180466555000000,0
FlushQueue.queueSize90P,1782180406557000000,1782180466555000000,0
FlushQueue.waitingTimeMaxNs,1782180406557000000,1782180466555000000,0
FlushQueue.waitingTimeAvgNs,1782180406557000000,1782180466555000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1782180406557000000,1782180466555000000,25760665
WriteAction.executionsCount,1782180406557000000,1782180466555000000,0
AWTEventQueue.dispatchTimeMaxNs,1782180406557000000,1782180466555000000,0
AWTEventQueue.eventsDispatched,1782180406557000000,1782180466555000000,0
FlushQueue.queueSizeAvg,1782180406557000000,1782180466555000000,0.0
FlushQueue.executionTime90PNs,1782180406557000000,1782180466555000000,0
FlushQueue.tasksExecuted,1782180406557000000,1782180466555000000,0
FlushQueue.executionTimeMaxNs,1782180406557000000,1782180466555000000,0
FlushQueue.executionTimeAvgNs,1782180406557000000,1782180466555000000,0.0
FlushQueue.waitingTime90PNs,1782180406557000000,1782180466555000000,0
ReadAction.executionsCount,1782180406557000000,1782180466555000000,4
FlushQueue.queueSizeMax,1782180406557000000,1782180466555000000,0
AWTEventQueue.dispatchTimeAvgNs,1782180406557000000,1782180466555000000,0.0
workspaceModel.global.updates.ms,1782180406557000000,1782180466555000000,0
workspaceModel.global.updates.count,1782180406557000000,1782180466555000000,0
jps.load.initial.state.ms,1782180406557000000,1782180466555000000,0
workspaceModel.sync.entities.ms,1782180406557000000,1782180466555000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782180406557000000,1782180466555000000,0
workspaceModel.global.apply.state.to.project.ms,1782180406557000000,1782180466555000000,0
jps.save.global.entities.ms,1782180406557000000,1782180466555000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782180406557000000,1782180466555000000,0
Indexing.cache.totalCacheMisses,1782180406557000000,1782180466555000000,0
Indexing.writesQueuedMax,1782180406557000000,1782180466555000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1782180406557000000,1782180466555000000,0
Indexing.totalTimeIndexersSleptMs,1782180406557000000,1782180466555000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1782180406557000000,1782180466555000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1782180406557000000,1782180466555000000,0
Indexing.cache.totalCacheAccesses,1782180406557000000,1782180466555000000,0
Indexing.cache.totalCacheEvicted,1782180406557000000,1782180466555000000,0
Indexing.writesQueuedMin,1782180406557000000,1782180466555000000,9223372036854775807
cacheStateStorage.set.counter,1782180466555000000,1782180526555000000,0
cacheStateStorage.get.counter,1782180466555000000,1782180526555000000,0
cacheStateStorage.get.duration,1782180466555000000,1782180526555000000,0
cacheStateStorage.set.duration,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsDeduplicated,1782180466555000000,1782180526555000000,0
VFS.invertedFileNameIndex.requests,1782180466555000000,1782180526555000000,0
VFS.fileByIdCache.misses,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsStoredSize,1782180466555000000,1782180526555000000,0
FileNameCache.queries,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsStored,1782180466555000000,1782180526555000000,0
FileNameCache.totalMisses,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsUncompressedSize,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsStoredCompressed,1782180466555000000,1782180526555000000,0
VFS.cache.filesCreated,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsReadDecompressed,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsReadSize,1782180466555000000,1782180526555000000,0
VFS.contentStorage.recordsRead,1782180466555000000,1782180526555000000,0
VFS.rootsCount,1782180466555000000,1782180526555000000,1.0
VFS.fileByIdCache.hits,1782180466555000000,1782180526555000000,0
VFS.folderCaseSensitivityReads,1782180466555000000,1782180526555000000,0
VFS.cache.directoriesCreated,1782180466555000000,1782180526555000000,0
VFS.cache.segmentsCreated,1782180466555000000,1782180526555000000,0
VFS.cache.segments,1782180466555000000,1782180526555000000,1.0
VFS.fileChildByName,1782180466555000000,1782180526555000000,0
writeAction.count,1782180466555000000,1782180526555000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1782180466555000000,1782180526555000000,0
writeAction.wait.ms,1782180466555000000,1782180526555000000,0
DiskQueryRelay.tasksExecuted,1782180466555000000,1782180526555000000,0
writeAction.max.wait.ms,1782180466555000000,1782180526555000000,1
DiskQueryRelay.tasksRequested,1782180466555000000,1782180526555000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1782180466555000000,1782180526555000000,0
writeAction.median.wait.ms,1782180466555000000,1782180526555000000,0
FilePageCache.totalPageLoadsUs,1782180466555000000,1782180526555000000,0
StreamlinedBlobStorage.recordsDeleted,1782180466555000000,1782180526555000000,0
FilePageCache.pageFastCacheHits,1782180466555000000,1782180526555000000,0
FilePageCache.pageHits,1782180466555000000,1782180526555000000,0
DirectByteBufferAllocator.misses,1782180466555000000,1782180526555000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1782180466555000000,1782180526555000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782180466555000000,1782180526555000000,41959424
FilePageCache.totalPageDisposalsUs,1782180466555000000,1782180526555000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782180466555000000,1782180526555000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1782180466555000000,1782180526555000000,0
StreamlinedBlobStorage.recordsRelocated,1782180466555000000,1782180526555000000,0
DirectByteBufferAllocator.disposed,1782180466555000000,1782180526555000000,0
FilePageCache.disposedBuffers,1782180466555000000,1782180526555000000,0
FilePageCache.uncachedFileAccess,1782180466555000000,1782180526555000000,0
MappedFileStorage.totalBytesMapped,1782180466555000000,1782180526555000000,164626432
StorageLockContext.competingThreads.90P,1782180466555000000,1782180526555000000,0
StreamlinedBlobStorage.recordsAllocated,1782180466555000000,1782180526555000000,0
FilePageCache.maxCacheSizeInBytes,1782180466555000000,1782180526555000000,327172096
MappedFileStorage.totalTimeSpentOnMappingUs,1782180466555000000,1782180526555000000,245257
MappedFileStorage.totalPagesMapped,1782180466555000000,1782180526555000000,6
FilePageCache.maxRegisteredFiles,1782180466555000000,1782180526555000000,877
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782180466555000000,1782180526555000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1782180466555000000,1782180526555000000,0
DirectByteBufferAllocator.hits,1782180466555000000,1782180526555000000,0
StorageLockContext.competingThreads.max,1782180466555000000,1782180526555000000,0
DirectByteBufferAllocator.reclaimed,1782180466555000000,1782180526555000000,0
MappedFileStorage.storages,1782180466555000000,1782180526555000000,6
FilePageCache.pageLoads,1782180466555000000,1782180526555000000,0
FilePageCache.capacityInBytes,1782180466555000000,1782180526555000000,629145600
StorageLockContext.competingThreads.avg,1782180466555000000,1782180526555000000,0.0
AWTEventQueue.dispatchTime90PNs,1782180466555000000,1782180526555000000,0
FlushQueue.queueSize90P,1782180466555000000,1782180526555000000,0
FlushQueue.waitingTimeMaxNs,1782180466555000000,1782180526555000000,0
FlushQueue.waitingTimeAvgNs,1782180466555000000,1782180526555000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1782180466555000000,1782180526555000000,21932085
WriteAction.executionsCount,1782180466555000000,1782180526555000000,0
AWTEventQueue.dispatchTimeMaxNs,1782180466555000000,1782180526555000000,0
AWTEventQueue.eventsDispatched,1782180466555000000,1782180526555000000,0
FlushQueue.queueSizeAvg,1782180466555000000,1782180526555000000,0.0
FlushQueue.executionTime90PNs,1782180466555000000,1782180526555000000,0
FlushQueue.tasksExecuted,1782180466555000000,1782180526555000000,0
FlushQueue.executionTimeMaxNs,1782180466555000000,1782180526555000000,0
FlushQueue.executionTimeAvgNs,1782180466555000000,1782180526555000000,0.0
FlushQueue.waitingTime90PNs,1782180466555000000,1782180526555000000,0
ReadAction.executionsCount,1782180466555000000,1782180526555000000,4
FlushQueue.queueSizeMax,1782180466555000000,1782180526555000000,0
AWTEventQueue.dispatchTimeAvgNs,1782180466555000000,1782180526555000000,0.0
workspaceModel.global.updates.ms,1782180466555000000,1782180526555000000,0
workspaceModel.global.updates.count,1782180466555000000,1782180526555000000,0
jps.load.initial.state.ms,1782180466555000000,1782180526555000000,0
workspaceModel.sync.entities.ms,1782180466555000000,1782180526555000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782180466555000000,1782180526555000000,0
workspaceModel.global.apply.state.to.project.ms,1782180466555000000,1782180526555000000,0
jps.save.global.entities.ms,1782180466555000000,1782180526555000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1782180466555000000,1782180526555000000,0
Indexing.cache.totalCacheMisses,1782180466555000000,1782180526555000000,0
Indexing.writesQueuedMax,1782180466555000000,1782180526555000000,0
